_id,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,TIPO,CAPACIDAD_MAX,CANTIDAD_POR_TIPO_JUEGO
52154,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448117.488,4481895.009,ETRS89,40.48612909,-3.61217174,CALLE,MARQUES DE FONTALBA,11,28055.0,"MARQUES DE FONTALBA, 11",31042712.0,2013-08-01T00:00:00Z,I16186,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
52155,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448042.796,4481894.971,ETRS89,40.48612408,-3.61305299,CALLE,FERNANDO HIGUERAS,13,28055.0,CALLE FERNANDO HIGUERAS 13,31043957.0,2013-08-01T00:00:00Z,I16187,AE21,6,INFANTIL,2,"[('INFANTIL', '2')]"
52156,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448000.915,4481905.312,ETRS89,40.48621461,-3.61354798,CALLE,FERNANDO HIGUERAS,11,28055.0,"FERNANDO HIGUERAS,11",31043956.0,2013-08-01T00:00:00Z,I16188,AE21,8,INFANTIL,3,"[('INFANTIL', '3')]"
52157,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447908.8,4481972.02,ETRS89,40.48680978,-3.61464028,AVENIDA,JUAN ANTONIO SAMARANCH,33,28055.0,AVENIDA JUAN ANTONIO SAMARANCH 33,31042740.0,2014-09-01T00:00:00Z,I16189,AE21,15,INFANTIL,9,"[('INFANTIL', '9')]"
52158,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448379.87,4482218.235,ETRS89,40.48905724,-3.60910233,CALLE,ESTANISLAO PEREZ PITA,56,28055.0,CALLE ESTANISLAO PEREZ PITA 56,31043621.0,2008-04-06T00:00:00Z,I16190,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
52159,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448331.647,4482218.268,ETRS89,40.48905453,-3.60967132,CALLE,ESTANISLAO PEREZ PITA,24,28055.0,CALLE ESTANISLAO PEREZ PITA 24,31041161.0,2013-01-08T00:00:00Z,I16191,AE21,4,INFANTIL,1,"[('INFANTIL', '1')]"
52160,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448254.704,4482216.173,ETRS89,40.48903087,-3.61057901,CALLE,ESTANISLAO PEREZ PITA,18,28055.0,CALLE ESTANISLAO PEREZ PITA 18,31039190.0,2014-04-07T00:00:00Z,I16192,AE21,12,INFANTIL,6,[]
52161,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448239.314,4482226.96,ETRS89,40.48912708,-3.61076148,CALLE,ESTANISLAO PEREZ PITA,18,28055.0,"ESTANISLAO PEREZ PITA, 18",31039190.0,2013-01-01T00:00:00Z,I16193,AE21,6,INFANTIL,6,"[('INFANTIL', '6')]"
52162,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448146.31,4482294.22,ETRS89,40.48972719,-3.61186434,CALLE,ESTANISLAO PEREZ PITA,7,28055.0,CALLE ESTANISLAO PEREZ PITA 7,31039165.0,2014-09-01T00:00:00Z,I16194,AE21,12,INFANTIL,7,"[('INFANTIL', '7')]"
52163,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448488.569,4482215.782,ETRS89,40.48904189,-3.60781959,CALLE,ESTANISLAO PEREZ PITA,66,28055.0,CALLE ESTANISLAO PEREZ PITA 66,31039921.0,2013-01-01T00:00:00Z,I16195,AE21,5,INFANTIL,1,"[('INFANTIL', '1')]"
52164,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448537.025,4482218.079,ETRS89,40.48906559,-3.60724804,CALLE,ESTANISLAO PEREZ PITA,68,28055.0,CALLE ESTANISLAO PEREZ PITA 68,31039218.0,2013-01-01T00:00:00Z,I16196,AE21,6,INFANTIL,4,"[('INFANTIL', '4')]"
52165,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448379.54,4482708.44,ETRS89,40.49347324,-3.60914616,CALLE,JORDI SOLE TURA,26,28055.0,CALLE JORDI SOLE TURA 26,31053188.0,2014-09-01T00:00:00Z,I16197,AE21,7,INFANTIL,1,"[('INFANTIL', '1')]"
52166,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448326.28,4482706.67,ETRS89,40.49345398,-3.60977447,CALLE,JORDI SOLE TURA,18,28055.0,CALLE JORDI SOLE TURA 18,31051932.0,2017-01-31T00:00:00Z,I16198,AE21,9,INFANTIL,4,"[('INFANTIL', '4')]"
52167,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448257.12,4482708.85,ETRS89,40.49346931,-3.61059073,CALLE,JORDI SOLE TURA,8,28055.0,CALLE JORDI SOLE TURA 8,31039531.0,2014-09-01T00:00:00Z,I16199,AE21,8,INFANTIL,13,[]
52168,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448238.32,4482697.58,ETRS89,40.49336661,-3.61081164,CALLE,JORDI SOLE TURA,8,28055.0,CALLE JORDI SOLE TURA 8,31039531.0,2014-01-09T00:00:00Z,I16200,AE21,6,INFANTIL,13,[]
52169,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448489.04,4482706.19,ETRS89,40.49345977,-3.60785389,CALLE,JORDI SOLE TURA,13,28055.0,CALLE JORDI SOLE TURA 13,31039542.0,2001-01-25T00:00:00Z,I16201,AE21,9,INFANTIL,5,"[('INFANTIL', '5')]"
52170,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448537.58,4482709.05,ETRS89,40.49348855,-3.60728136,CALLE,JORDI SOLE TURA,23,28055.0,CALLE JORDI SOLE TURA 23,31039547.0,2014-01-09T00:00:00Z,I16202,AE21,10,INFANTIL,7,[]
52174,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447946.04,4483035.37,ETRS89,40.49639132,-3.61428825,CALLE,JOSEFINA ALDECOA,37,28055.0,CALLE JOSEFINA ALDECOA 37,31044453.0,2011-05-01T00:00:00Z,I16206,AE21,10,INFANTIL,4,"[('INFANTIL', '4')]"
52175,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447947.36,4483165.88,ETRS89,40.4975671,-3.61428339,CALLE,JOSEFINA ALDECOA,58,28055.0,CALLE JOSEFINA ALDECOA 58,31036137.0,2014-09-01T00:00:00Z,I16207,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
52176,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447947.44,4483235.13,ETRS89,40.49819095,-3.61428814,CALLE,JOSEFINA ALDECOA,74,28055.0,CALLE JOSEFINA ALDECOA 74,31044277.0,2014-09-01T00:00:00Z,I16208,AE21,7,INFANTIL,1,"[('INFANTIL', '1')]"
52177,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447621.59,4483163.43,ETRS89,40.49752453,-3.61812745,CALLE,FINA DE CALDERON,68,28055.0,CALLE FINA DE CALDERON 68,31039808.0,2014-01-09T00:00:00Z,I16209,AE21,6,INFANTIL,3,"[('INFANTIL', '3')]"
52179,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447618.8,4483035.97,ETRS89,40.49637613,-3.61814984,CALLE,FINA DE CALDERON,44,28055.0,CALLE FINA DE CALDERON 44,31039807.0,2014-01-09T00:00:00Z,I16211,AE21,4,INFANTIL,2,"[('INFANTIL', '2')]"
52180,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447620.38,4482987.31,ETRS89,40.49593788,-3.61812717,CALLE,FINA DE CALDERON,30,28055.0,CALLE FINA DE CALDERON 30,31049689.0,2018-10-02T00:00:00Z,I16212,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
52181,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447621.15,4482894.81,ETRS89,40.49510464,-3.61811044,CALLE,FINA DE CALDERON,26,28055.0,CALLE FINA DE CALDERON 26,31041200.0,2014-09-01T00:00:00Z,I16213,AE21,8,INFANTIL,2,"[('INFANTIL', '2')]"
52182,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447622.27,4482721.03,ETRS89,40.49353921,-3.61808286,CALLE,FINA DE CALDERON,8,28055.0,CALLE FINA DE CALDERON 8,31039805.0,2014-09-01T00:00:00Z,I16214,AE21,13,INFANTIL,4,"[('INFANTIL', '4')]"
52183,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448263.96,4482977.09,ETRS89,40.49588618,-3.61053192,CALLE,ANTONIO MIRO VALVERDE,14,28055.0,CALLE ANTONIO MIRO VALVERDE 14,31039840.0,2014-09-01T00:00:00Z,I16215,AE21,4,INFANTIL,1,"[('INFANTIL', '1')]"
52184,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448263.65,4483036.39,ETRS89,40.49642037,-3.61054042,CALLE,ANTONIO MIRO VALVERDE,5,28055.0,CALLE ANTONIO MIRO VALVERDE 5,31041604.0,2014-01-09T00:00:00Z,I16216,AE21,15,INFANTIL,4,"[('INFANTIL', '4')]"
52185,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448264.43,4483129.83,ETRS89,40.49726217,-3.61053885,CALLE,FELIX CANDELA,137,28055.0,CALLE FELIX CANDELA 137,31039074.0,2014-09-01T00:00:00Z,I16217,AE21,12,INFANTIL,8,[]
52186,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448264.72,4483177.29,ETRS89,40.49768973,-3.6105393,CALLE,FELIX CANDELA,137,28055.0,CALLE FELIX CANDELA 137,31039074.0,2014-01-09T00:00:00Z,I16218,AE21,9,INFANTIL,8,"[('INFANTIL', '8')]"
52187,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448264.06,4483300.34,ETRS89,40.49879819,-3.61055714,CALLE,ANTONIO MIRO VALVERDE,53,28055.0,CALLE ANTONIO MIRO VALVERDE 53,31052027.0,2022-11-11T00:00:00Z,I16219,AE21,10,INFANTIL,5,[]
52188,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,448264.43,4483342.0,ETRS89,40.49917351,-3.61055617,CALLE,ANTONIO MIRO VALVERDE,53,28055.0,CALLE ANTONIO MIRO VALVERDE 53,31052027.0,2014-01-09T00:00:00Z,I16220,AE21,3,INFANTIL,5,"[('INFANTIL', '5')]"
52189,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447947.27,4482984.04,ETRS89,40.49592899,-3.61426951,CALLE,JOSEFINA ALDECOA,31,28055.0,CALLE JOSEFINA ALDECOA 31,31042722.0,2014-09-01T00:00:00Z,I16221,AE21,9,INFANTIL,1,"[('INFANTIL', '1')]"
52190,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447946.12,4482899.0,ETRS89,40.49516283,-3.6142761,CALLE,JOSEFINA ALDECOA,25,28055.0,CALLE JOSEFINA ALDECOA 25,31042823.0,2014-09-01T00:00:00Z,I16222,AE21,8,INFANTIL,3,"[('INFANTIL', '3')]"
52191,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447948.42,4482719.87,ETRS89,40.49354928,-3.61423424,CALLE,JOSEFINA ALDECOA,8,28055.0,CALLE JOSEFINA ALDECOA 8,31039817.0,2014-01-09T00:00:00Z,I16223,AE21,12,INFANTIL,7,"[('INFANTIL', '7')]"
52192,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447304.34,4483139.44,ETRS89,40.49728833,-3.62186918,CALLE,JOSE ANTONIO CODERCH,59,28055.0,CALLE JOSE ANTONIO CODERCH 59,31039798.0,2014-09-01T00:00:00Z,I16224,AE21,3,INFANTIL,1,"[('INFANTIL', '1')]"
52193,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447304.55,4483036.38,ETRS89,40.49635993,-3.62185813,AVENIDA,SECUNDINO ZUAZO,19,28055.0,AVENIDA SECUNDINO ZUAZO 19,31050588.0,2014-09-01T00:00:00Z,I16225,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
52194,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447302.16,4482896.79,ETRS89,40.49510228,-3.62187472,AVENIDA,SECUNDINO ZUAZO,20,28055.0,AVENIDA SECUNDINO ZUAZO 20,31046534.0,2014-01-09T00:00:00Z,I16226,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
52195,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447304.4,4482848.47,ETRS89,40.49466714,-3.62184427,CALLE,JOSE ANTONIO CODERCH,30,28055.0,CALLE JOSE ANTONIO CODERCH 30,31039919.0,2014-01-09T00:00:00Z,I16227,AE21,9,INFANTIL,2,"[('INFANTIL', '2')]"
52196,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,447305.32,4482721.03,ETRS89,40.49351915,-3.62182281,CALLE,JOSE ANTONIO CODERCH,2,28055.0,CALLE JOSE ANTONIO CODERCH 2,31045028.0,2014-09-01T00:00:00Z,I16228,AE21,8,INFANTIL,2,"[('INFANTIL', '2')]"
52197,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,445649.91,4483565.89,ETRS89,40.50102329,-3.64142879,CALLE,LUIS MARTINEZ FEDUCHI,60,28055.0,CALLE LUIS MARTINEZ FEDUCHI 60,31042499.0,2004-01-01T00:00:00Z,I16229,AE21,3,INFANTIL,1,"[('INFANTIL', '1')]"
52198,AREA INFANTIL,166,VALDEFUENTES,16.0,HORTALEZA,OPERATIVO,445468.26,4483491.47,ETRS89,40.50034096,-3.64356605,CALLE,LUIS MARTINEZ FEDUCHI,96,28055.0,CALLE LUIS MARTINEZ FEDUCHI 96,31041752.0,2013-01-01T00:00:00Z,I16230,AE21,4,INFANTIL,1,"[('INFANTIL', '1')]"
52199,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,441072.95,4466678.91,ETRS89,40.34858491,-3.69387649,CALLE,SANTIAGO AMON,8,28021.0,"SANTIAGO AMÓN, 000008",20047458.0,2011-01-01T00:00:00Z,I17109,AE21,7,INFANTIL,2,"[('INFANTIL', '2')]"
52200,AREA INFANTIL,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17.0,VILLAVERDE,OPERATIVO,439048.461,4467942.548,ETRS89,40.35982299,-3.71783417,AVENIDA,RAFAELA YBARRA,130,28041.0,"AVENIDA RAFAELA YBARRA, 000130",31054821.0,2012-01-08T00:00:00Z,I17110,AE21,15,INFANTIL,12,"[('INFANTIL', '12')]"
52201,AREA INFANTIL,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17.0,VILLAVERDE,OPERATIVO,439084.416,4467709.442,ETRS89,40.35772567,-3.71738849,AVENIDA,RAFAELA YBARRA,135,28041.0,"AVENIDA RAFAELA YBARRA, 000135",20153921.0,2012-01-08T00:00:00Z,I17111,AE21,10,INFANTIL,7,"[('INFANTIL', '7')]"
52202,AREA INFANTIL,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17.0,VILLAVERDE,OPERATIVO,439172.172,4467439.245,ETRS89,40.355298,-3.71632933,CALLE,ISLAS,1,28021.0,CALLE ISLAS 1,20049491.0,2012-08-01T00:00:00Z,I17112,AE21,13,INFANTIL,10,"[('INFANTIL', '10')]"
52203,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440538.154,4468126.661,ETRS89,40.36158914,-3.70030828,CALLE,LA CANCION DEL OLVIDO,16,28041.0,"LA CANCIÓN DEL OLVIDO, 000016",11129051.0,2011-05-29T00:00:00Z,I17113,AE21,4,INFANTIL,5,[]
52204,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440548.695,4468111.81,ETRS89,40.3614561,-3.70018276,CALLE,LA CANCION DEL OLVIDO,16,28041.0,"LA CANCIÓN DEL OLVIDO, 000028",11129051.0,2009-01-01T00:00:00Z,I17114,AE21,6,INFANTIL,5,"[('INFANTIL', '3'), ('MAYORES', '2')]"
52205,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440997.69,4467898.26,ETRS89,40.35956421,-3.69487538,CALLE,PAN Y TOROS,12,28041.0,"TOROS, 000012",11128937.0,2004-01-01T00:00:00Z,I17115,AE21,8,INFANTIL,2,"[('INFANTIL', '2')]"
52206,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440653.162,4467361.182,ETRS89,40.35470146,-3.69888267,CALLE,HERMANDAD DE DONANTES DE SANGRE,1,28041.0,"HERMANDAD DE DONANTES DE SANGRE, 000001",11128639.0,2014-01-01T00:00:00Z,I17116,AE21,7,INFANTIL,0,[]
52207,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440649.541,4467350.781,ETRS89,40.3546075,-3.69892434,CALLE,LA DEL MANOJO DE ROSAS,96,28041.0,"LA DEL MANOJO DE ROSAS, 000096",11128593.0,2014-01-01T00:00:00Z,I17117,AE21,9,INFANTIL,9,[]
52208,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440261.74,4467587.26,ETRS89,40.35671015,-3.70351299,CALLE,EDUARDO BARREIROS,112,28041.0,"EDUARDO BARREIROS, 000112",31001291.0,2012-06-29T00:00:00Z,I17118,AE21,8,INFANTIL,2,"[('INFANTIL', '2')]"
52209,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440150.03,4467273.12,ETRS89,40.35387219,-3.70479899,CALLE,LA TABERNERA DEL PUERTO,69,28041.0,"LA TABERNERA DEL PUERTO, 000069",31048056.0,2015-01-01T00:00:00Z,I17119,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
52210,AREA INFANTIL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440552.94,4467896.58,ETRS89,40.35951749,-3.70011271,CALLE,EL LUCERO DEL ALBA,4,28041.0,"EL LUCERO DEL ALBA, 000004",31052246.0,2015-01-01T00:00:00Z,I17120,AE21,9,INFANTIL,14,"[('MAYORES', '8'), ('INFANTIL', '6')]"
52211,CIRCUITO DEPORTIVO ELEMENTAL,173,BUTARQUE,17.0,VILLAVERDE,OPERATIVO,442819.54,4466123.63,ETRS89,40.34370414,-3.67326171,CALLE,ESTEFANITA,11,28021.0,"ESTEFANITA, 000074",31035895.0,2004-01-01T00:00:00Z,D1750,AE21,11,DEPORTIVAS,40,"[('DEPORTIVAS', '40')]"
52212,CIRCUITO DEPORTIVO ELEMENTAL,172,SAN CRISTOBAL,17.0,VILLAVERDE,OPERATIVO,441319.92,4466329.17,ETRS89,40.34545165,-3.69093642,CALLE,BURJASOT,6,28021.0,"BURJASOT, 000006",11126090.0,2004-01-01T00:00:00Z,D1751,AE21,4,DEPORTIVAS,14,[]
52213,CIRCUITO DEPORTIVO ELEMENTAL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440280.15,4467622.8,ETRS89,40.35703164,-3.70329952,CALLE,LA TABERNERA DEL PUERTO,25,28041.0,"LA TABERNERA DEL PUERTO, 000025",31053320.0,2015-04-05T00:00:00Z,D1753,AE21,3,DEPORTIVAS,5,"[('DEPORTIVAS', '5')]"
52214,CIRCUITO DEPORTIVO ELEMENTAL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440142.92,4467232.01,ETRS89,40.35350134,-3.70487885,CALLE,LA TABERNERA DEL PUERTO,71,28041.0,"LA TABERNERA DEL PUERTO, 000071",31055514.0,2011-10-06T00:00:00Z,D1754,AE21,5,DEPORTIVAS,2,"[('DEPORTIVAS', '2')]"
52215,CIRCUITO DEPORTIVO ELEMENTAL,175,ANGELES,17.0,VILLAVERDE,OPERATIVO,440607.712,4467971.266,ETRS89,40.36019421,-3.69947465,CALLE,LA CANCION DEL OLVIDO,52,28041.0,"LA CANCIÓN DEL OLVIDO, 000052",11129069.0,2015-05-04T00:00:00Z,D1755,AE21,10,DEPORTIVAS,1,"[('DEPORTIVAS', '1')]"
52216,AREA DE MAYORES,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,447270.45,4469837.13,ETRS89,40.37745115,-3.62116523,CALLE,PICO MAMPODRE,8,28031.0,"PICO MAMPODRE, 000008",20151614.0,2017-12-15T00:00:00Z,M1804,AE21,8,MAYORES,6,"[('MAYORES', '6')]"
52217,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446265.32,4469445.7,ETRS89,40.37386068,-3.63297219,CALLE,EL SITIO DE BALER,28,28031.0,"EL SITIO DE BALER, 000028",31061487.0,2014-01-01T00:00:00Z,I18081,AE21,15,INFANTIL,3,"[('INFANTIL', '3')]"
52218,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446215.6,4469445.683,ETRS89,40.37385732,-3.63355784,CALLE,EL SITIO DE BALER,18,28031.0,"EL SITIO DE BALER, 000018",31061482.0,2014-01-01T00:00:00Z,I18082,AE21,18,INFANTIL,5,"[('INFANTIL', '5')]"
52219,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448611.974,4470151.441,ETRS89,40.38036648,-3.60538798,CALLE,FUENTESPINA,4,28031.0,"FUENTESPINA, 000004",11131640.0,2003-01-01T00:00:00Z,I18083,AE21,18,INFANTIL,1,"[('INFANTIL', '1')]"
52220,AREA INFANTIL,182,SANTA EUGENIA,18.0,VILLA DE VALLECAS,OPERATIVO,448623.82,4470054.58,ETRS89,40.37949462,-3.60524063,CALLE,FUENTESPINA,15,28031.0,"FUENTESPINA, 000021",20042036.0,2006-01-01T00:00:00Z,I18084,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
52221,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,445928.89,4468786.07,ETRS89,40.36789654,-3.63687903,CALLE,ISLA DE GUAM,38,28031.0,"ISLA DE GUAM, 000038",31037184.0,2015-01-01T00:00:00Z,I18085,AE21,14,INFANTIL,3,"[('INFANTIL', '3')]"
52222,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,445823.12,4468728.25,ETRS89,40.36736879,-3.63811986,CALLE,MORATA DE TAJUNA,37,28031.0,"MORATA DE TAJUÑA, 000037",31037183.0,2015-01-01T00:00:00Z,I18086,AE21,16,INFANTIL,4,"[('INFANTIL', '4')]"
52223,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446331.76,4468969.27,ETRS89,40.36957296,-3.6321495,AVENIDA,MAYORAZGO,20,28051.0,"AVENIDA MAYORAZGO, 000020",31028725.0,2015-01-01T00:00:00Z,I18087,AE21,14,INFANTIL,5,"[('INFANTIL', '5')]"
52224,AREA INFANTIL,181,CASCO HISTORICO DE VALLECAS,18.0,VILLA DE VALLECAS,OPERATIVO,446404.85,4468817.28,ETRS89,40.36820843,-3.63127586,CALLE,PERALES DEL RIO,4,28031.0,"PERALES DEL RÍO, 000004",31042403.0,2015-01-01T00:00:00Z,I18088,AE21,15,INFANTIL,5,"[('INFANTIL', '5')]"
52225,AREA INFANTIL,192,VALDEBERNARDO,19.0,VICALVARO,OPERATIVO,446775.16,4471852.72,ETRS89,40.39557742,-3.62716792,CALLE,PERGAMINO,1,28032.0,"PERGAMINO, 000001",20120688.0,2003-01-01T00:00:00Z,I19059,AE21,9,INFANTIL,32,"[('INFANTIL', '32')]"
52226,AREA INFANTIL,192,VALDEBERNARDO,19.0,VICALVARO,OPERATIVO,447662.937,4472523.945,ETRS89,40.40168052,-3.61676267,CALLE,CORDEL DE PAVONES,6 A,28032.0,"CORDEL DE PAVONES, 000006  A",20123242.0,2007-01-01T00:00:00Z,I19060,AE21,12,INFANTIL,2,"[('INFANTIL', '2')]"
52227,AREA INFANTIL,206,REJAS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,451233.51,4477014.38,ETRS89,40.44235023,-3.57503193,CALLE,CONCEJAL GINES MELENDEZ,15,28022.0,Avenida de Invierno,31056860.0,2004-01-01T00:00:00Z,I20204,AE21,7,INFANTIL,4,"[('INFANTIL', '4')]"
52228,AREA INFANTIL,208,EL SALVADOR,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,447049.18,4477599.07,ETRS89,40.44736151,-3.62441769,CALLE,ALONSO DE CONTRERAS,4,28027.0,Fernando Mijares,20156807.0,2004-01-01T00:00:00Z,I20205,AE21,14,INFANTIL,7,"[('INFANTIL', '7')]"
52229,AREA INFANTIL,202,HELLIN,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,447580.44,4475876.35,ETRS89,40.4318759,-3.61801107,CALLE,CORDOBANES,12,28037.0,CALLE CORDOBANES 12,11134953.0,2004-01-01T00:00:00Z,I20206,AE21,7,INFANTIL,3,"[('INFANTIL', '3')]"
52230,AREA INFANTIL,204,ARCOS,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,447993.477,4475354.385,ETRS89,40.42719964,-3.61309905,CALLE,SOLERIA,5,28037.0,"CALLE SOLERIA 5 , ASCENDIENTE 1: 204 · LOS AR",11136075.0,2004-01-01T00:00:00Z,I20207,AE21,8,INFANTIL,5,"[('INFANTIL', '5')]"
52231,AREA INFANTIL,208,EL SALVADOR,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,445352.62,4477611.65,ETRS89,40.44736505,-3.64442412,CALLE,TELEMACO,14,28027.0,TELEMACO,11139295.0,2008-01-01T00:00:00Z,I20208,AE21,7,INFANTIL,6,"[('INFANTIL', '6')]"
52232,AREA INFANTIL,208,EL SALVADOR,20.0,SAN BLAS - CANILLEJAS,OPERATIVO,445225.31,4477639.17,ETRS89,40.44760458,-3.6459277,CALLE,TELEMACO,2,28027.0,TELEMACO - ANGELITA CAVERO,31009604.0,2018-03-25T00:00:00Z,I20209,AE21,8,INFANTIL,2,"[('INFANTIL', '2')]"
52902,AREA INFANTIL,14,JUSTICIA,1.0,CENTRO,OPERATIVO,440876.36,4475036.73,ETRS89,40.4238627,-3.69696687,CALLE,SAN GREGORIO,14,28004.0,CALLE SAN GREGORIO con CALLE SAN LUCAS,11004774.0,2015-01-06T00:00:00Z,I1044,AE21,8,INFANTIL,0,[]
451321,AREA INFANTIL,43,FUENTE DEL BERRO,4.0,SALAMANCA,OPERATIVO,443612.38,4475374.04,ETRS89,40.42709129,-3.66474589,CALLE,RAMON DE AGUINAGA,1,28028.0,CALLE AGUINAGA V RUFINO BLANCO,11016757.0,2016-02-28T00:00:00Z,I4041,AE21,15,INFANTIL,8,"[('INFANTIL', '8')]"
