_id,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JUEGOID,TIPO,COMENTARIOS
MNT-00983,2024-02-16T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,3530242,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 983
MNT-00984,2023-12-27T00:00:00Z,PREVENTIVO,BUENO,MALO,25664,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 984
MNT-00985,2024-02-23T00:00:00Z,CORRECTIVO,REGULAR,MALO,24828,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 985
MNT-00986,2024-01-02T00:00:00Z,CORRECTIVO,REGULAR,BUENO,7853108,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 986
MNT-00987,2023-05-11T00:00:00Z,PREVENTIVO,REGULAR,BUENO,34826,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 987
MNT-00988,2024-06-30T00:00:00Z,CORRECTIVO,REGULAR,MALO,19203,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 988
MNT-00989,2024-03-02T00:00:00Z,EMERGENCIA,MALO,BUENO,9535017,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 989
MNT-00990,2023-12-18T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,57932,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 990
MNT-00991,2024-01-27T00:00:00Z,EMERGENCIA,MALO,MALO,4749970,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 991
MNT-00992,2024-04-03T00:00:00Z,CORRECTIVO,MALO,BUENO,9177700,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 992
MNT-00993,2024-03-21T00:00:00Z,EMERGENCIA,BUENO,REGULAR,9534693,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 993
MNT-00994,2023-11-20T00:00:00Z,PREVENTIVO,BUENO,BUENO,3742505,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 994
MNT-00995,2023-11-20T00:00:00Z,CORRECTIVO,MALO,BUENO,7247854,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 995
MNT-00996,2024-08-24T00:00:00Z,EMERGENCIA,REGULAR,MALO,9435347,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 996
MNT-00997,2024-01-29T00:00:00Z,EMERGENCIA,MALO,BUENO,8888417,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 997
MNT-00998,2024-01-26T00:00:00Z,PREVENTIVO,MALO,REGULAR,20941,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 998
MNT-00999,2024-07-23T00:00:00Z,CORRECTIVO,MALO,REGULAR,32990,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 999
MNT-01000,2024-03-07T00:00:00Z,EMERGENCIA,REGULAR,MALO,4731664,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1000
MNT-01001,2024-06-02T00:00:00Z,PREVENTIVO,REGULAR,BUENO,58216,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1001
MNT-01002,2023-11-11T00:00:00Z,PREVENTIVO,BUENO,MALO,4795154,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1002
MNT-01003,2024-12-05T00:00:00Z,CORRECTIVO,REGULAR,MALO,6878904,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1003
MNT-01004,2023-11-11T00:00:00Z,PREVENTIVO,MALO,MALO,19544,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1004
MNT-01005,2024-05-25T00:00:00Z,CORRECTIVO,BUENO,REGULAR,58272,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1005
MNT-01006,2024-03-26T00:00:00Z,CORRECTIVO,MALO,BUENO,19935,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1006
MNT-01007,2023-12-26T00:00:00Z,PREVENTIVO,REGULAR,MALO,58823,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1007
MNT-01008,2023-12-31T00:00:00Z,EMERGENCIA,REGULAR,MALO,34794,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1008
MNT-01009,2024-03-20T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5220931,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1009
MNT-01010,2024-03-17T00:00:00Z,PREVENTIVO,BUENO,BUENO,21628,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1010
MNT-01011,2024-08-07T00:00:00Z,CORRECTIVO,BUENO,REGULAR,8930906,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1011
MNT-01012,2024-04-15T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,24718,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1012
MNT-01013,2024-09-09T00:00:00Z,PREVENTIVO,MALO,BUENO,59236,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1013
MNT-01014,2024-08-05T00:00:00Z,EMERGENCIA,REGULAR,MALO,3580281,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1014
MNT-01015,2024-05-16T00:00:00Z,EMERGENCIA,BUENO,REGULAR,9290369,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1015
MNT-01016,2024-03-30T00:00:00Z,PREVENTIVO,BUENO,MALO,22454,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1016
MNT-01017,2024-06-20T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,24849,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1017
MNT-01018,2024-09-30T00:00:00Z,PREVENTIVO,MALO,MALO,20140,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1018
MNT-01019,2024-11-07T00:00:00Z,EMERGENCIA,BUENO,MALO,3576400,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1019
MNT-01020,2024-11-10T00:00:00Z,EMERGENCIA,BUENO,MALO,7002287,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1020
MNT-01021,2024-02-18T00:00:00Z,CORRECTIVO,REGULAR,MALO,5601926,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1021
MNT-01022,2024-09-04T00:00:00Z,PREVENTIVO,MALO,REGULAR,59588,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1022
MNT-01023,2024-02-09T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,8805170,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1023
MNT-01024,2024-05-19T00:00:00Z,CORRECTIVO,REGULAR,MALO,8944180,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1024
MNT-01025,2024-02-28T00:00:00Z,PREVENTIVO,REGULAR,BUENO,3566874,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1025
MNT-01026,2023-11-22T00:00:00Z,PREVENTIVO,BUENO,BUENO,58812,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1026
MNT-01027,2024-06-10T00:00:00Z,EMERGENCIA,MALO,MALO,59090,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1027
MNT-01028,2024-06-14T00:00:00Z,EMERGENCIA,BUENO,BUENO,25590,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1028
MNT-01029,2024-10-05T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,4749994,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1029
MNT-01030,2024-03-01T00:00:00Z,PREVENTIVO,BUENO,BUENO,32869,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1030
MNT-01031,2024-12-05T00:00:00Z,EMERGENCIA,MALO,MALO,58153,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1031
MNT-01032,2024-04-08T00:00:00Z,EMERGENCIA,BUENO,BUENO,32581,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1032
MNT-01033,2024-03-11T00:00:00Z,CORRECTIVO,REGULAR,BUENO,5068881,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1033
MNT-01034,2024-03-26T00:00:00Z,PREVENTIVO,MALO,BUENO,9167247,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1034
MNT-01035,2023-10-27T00:00:00Z,EMERGENCIA,BUENO,BUENO,21474,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1035
MNT-01036,2024-08-25T00:00:00Z,PREVENTIVO,REGULAR,MALO,4796519,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1036
MNT-01037,2024-06-21T00:00:00Z,PREVENTIVO,REGULAR,MALO,60169,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1037
MNT-01038,2024-07-11T00:00:00Z,EMERGENCIA,MALO,BUENO,5195545,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1038
MNT-01039,2024-11-05T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5893044,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1039
MNT-01040,2024-03-11T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9495344,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1040
MNT-01041,2023-10-29T00:00:00Z,EMERGENCIA,BUENO,MALO,8800832,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1041
MNT-01042,2024-03-30T00:00:00Z,CORRECTIVO,REGULAR,MALO,34836,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1042
MNT-01043,2023-11-21T00:00:00Z,CORRECTIVO,MALO,REGULAR,20387,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1043
MNT-01044,2024-10-05T00:00:00Z,PREVENTIVO,REGULAR,MALO,53111,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1044
MNT-01045,2024-03-30T00:00:00Z,CORRECTIVO,MALO,REGULAR,3962974,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1045
MNT-01046,2024-07-20T00:00:00Z,CORRECTIVO,REGULAR,MALO,9181835,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1046
MNT-01047,2024-06-10T00:00:00Z,EMERGENCIA,REGULAR,BUENO,20412,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1047
MNT-01048,2023-10-21T00:00:00Z,EMERGENCIA,MALO,REGULAR,3569216,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1048
MNT-01049,2024-07-26T00:00:00Z,CORRECTIVO,MALO,REGULAR,8835588,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1049
MNT-01050,2024-07-13T00:00:00Z,CORRECTIVO,REGULAR,MALO,7135416,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1050
MNT-01051,2024-04-16T00:00:00Z,CORRECTIVO,BUENO,BUENO,58301,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1051
MNT-01052,2024-05-20T00:00:00Z,PREVENTIVO,MALO,BUENO,7212038,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1052
MNT-01053,2024-07-17T00:00:00Z,PREVENTIVO,BUENO,MALO,3962291,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1053
MNT-01054,2024-05-30T00:00:00Z,CORRECTIVO,BUENO,BUENO,9050586,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1054
MNT-01055,2024-01-06T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7883907,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1055
MNT-01056,2024-01-10T00:00:00Z,EMERGENCIA,REGULAR,MALO,52806,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1056
MNT-01057,2023-09-11T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,59544,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1057
MNT-01058,2024-05-18T00:00:00Z,CORRECTIVO,MALO,REGULAR,32832,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1058
MNT-01059,2023-09-11T00:00:00Z,CORRECTIVO,BUENO,REGULAR,58562,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1059
MNT-01060,2023-12-12T00:00:00Z,PREVENTIVO,MALO,REGULAR,21580,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1060
MNT-01061,2023-11-30T00:00:00Z,EMERGENCIA,MALO,BUENO,24720,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1061
MNT-01062,2024-05-02T00:00:00Z,PREVENTIVO,BUENO,REGULAR,5240840,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1062
MNT-01063,2024-01-01T00:00:00Z,PREVENTIVO,BUENO,MALO,5218688,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1063
MNT-01064,2024-05-20T00:00:00Z,CORRECTIVO,MALO,BUENO,4731239,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1064
MNT-01065,2024-04-19T00:00:00Z,EMERGENCIA,BUENO,BUENO,33421,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1065
MNT-01066,2024-03-29T00:00:00Z,PREVENTIVO,MALO,MALO,33618,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1066
MNT-01067,2024-05-02T00:00:00Z,PREVENTIVO,MALO,BUENO,19444,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1067
MNT-01068,2024-03-19T00:00:00Z,PREVENTIVO,BUENO,BUENO,4990601,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1068
MNT-01069,2024-08-12T00:00:00Z,CORRECTIVO,REGULAR,BUENO,59313,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1069
MNT-01070,2024-09-13T00:00:00Z,EMERGENCIA,BUENO,BUENO,53114,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1070
MNT-01071,2024-03-28T00:00:00Z,PREVENTIVO,REGULAR,BUENO,9223985,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1071
MNT-01072,2024-06-18T00:00:00Z,EMERGENCIA,BUENO,REGULAR,22082,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1072
MNT-01073,2023-12-06T00:00:00Z,CORRECTIVO,MALO,REGULAR,7603088,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1073
MNT-01074,2024-02-02T00:00:00Z,EMERGENCIA,MALO,BUENO,4988098,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1074
MNT-01075,2023-01-11T00:00:00Z,EMERGENCIA,REGULAR,MALO,18818,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1075
MNT-01076,2024-03-09T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,4795115,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1076
MNT-01077,2024-01-03T00:00:00Z,PREVENTIVO,REGULAR,BUENO,4987854,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1077
MNT-01078,2024-03-08T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,58198,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1078
MNT-01079,2024-06-16T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,3567957,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1079
MNT-01080,2024-07-07T00:00:00Z,EMERGENCIA,BUENO,BUENO,19885,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1080
MNT-01081,2024-04-25T00:00:00Z,PREVENTIVO,BUENO,MALO,5219504,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1081
MNT-01082,2024-03-03T00:00:00Z,PREVENTIVO,REGULAR,MALO,33147,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1082
MNT-01083,2023-10-19T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5659192,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1083
MNT-01084,2024-02-14T00:00:00Z,PREVENTIVO,BUENO,BUENO,7815679,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1084
MNT-01085,2023-11-17T00:00:00Z,EMERGENCIA,REGULAR,MALO,5173534,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1085
MNT-01086,2024-04-07T00:00:00Z,EMERGENCIA,REGULAR,MALO,5075424,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1086
MNT-01087,2024-04-23T00:00:00Z,PREVENTIVO,REGULAR,BUENO,22022,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1087
MNT-01088,2024-06-06T00:00:00Z,EMERGENCIA,MALO,MALO,5107691,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1088
MNT-01089,2023-11-12T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,9494213,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1089
MNT-01090,2023-11-13T00:00:00Z,PREVENTIVO,MALO,BUENO,3581616,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1090
MNT-01091,2024-03-01T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,3576115,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1091
MNT-01092,2024-07-07T00:00:00Z,PREVENTIVO,REGULAR,BUENO,33591,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1092
MNT-01093,2024-10-13T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,5658962,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1093
MNT-01094,2024-08-19T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,20708,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1094
MNT-01095,2024-01-12T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,5803647,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1095
MNT-01096,2023-12-30T00:00:00Z,EMERGENCIA,MALO,BUENO,8805143,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1096
MNT-01097,2023-11-12T00:00:00Z,CORRECTIVO,REGULAR,BUENO,21472,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1097
MNT-01098,2023-12-27T00:00:00Z,EMERGENCIA,REGULAR,MALO,33121,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1098
MNT-01099,2024-01-29T00:00:00Z,PREVENTIVO,MALO,REGULAR,3566354,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1099
MNT-01100,2024-07-21T00:00:00Z,EMERGENCIA,REGULAR,MALO,5025123,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1100
MNT-01101,2024-06-29T00:00:00Z,PREVENTIVO,REGULAR,REGULAR,7128837,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1101
MNT-01102,2024-08-01T00:00:00Z,EMERGENCIA,BUENO,MALO,9179376,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1102
MNT-01103,2023-12-03T00:00:00Z,CORRECTIVO,MALO,BUENO,7862450,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1103
MNT-01104,2023-02-11T00:00:00Z,CORRECTIVO,BUENO,MALO,7143519,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1104
MNT-01105,2024-02-02T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,59657,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1105
MNT-01106,2024-05-07T00:00:00Z,EMERGENCIA,REGULAR,BUENO,4987190,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1106
MNT-01107,2024-06-10T00:00:00Z,PREVENTIVO,BUENO,MALO,9256448,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1107
MNT-01108,2024-01-22T00:00:00Z,PREVENTIVO,REGULAR,MALO,19303,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1108
MNT-01109,2024-04-03T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,4965171,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1109
MNT-01110,2024-09-04T00:00:00Z,CORRECTIVO,BUENO,BUENO,7928374,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1110
MNT-01111,2024-09-08T00:00:00Z,PREVENTIVO,BUENO,BUENO,3997039,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1111
MNT-01112,2024-03-19T00:00:00Z,PREVENTIVO,BUENO,REGULAR,9284759,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1112
MNT-01113,2023-12-08T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,9497553,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1113
MNT-01114,2024-02-23T00:00:00Z,EMERGENCIA,BUENO,REGULAR,9192065,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1114
MNT-01115,2024-09-18T00:00:00Z,EMERGENCIA,MALO,MALO,4792816,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1115
MNT-01116,2024-07-10T00:00:00Z,EMERGENCIA,MALO,BUENO,5658438,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1116
MNT-01117,2024-05-18T00:00:00Z,PREVENTIVO,BUENO,BUENO,7404226,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1117
MNT-01118,2024-04-18T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,32577,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1118
MNT-01119,2023-12-19T00:00:00Z,EMERGENCIA,BUENO,MALO,5174894,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1119
MNT-01120,2024-04-19T00:00:00Z,PREVENTIVO,MALO,REGULAR,5492733,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1120
MNT-01121,2024-07-17T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,33485,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1121
MNT-01122,2024-06-04T00:00:00Z,EMERGENCIA,MALO,BUENO,21961,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1122
MNT-01123,2024-08-19T00:00:00Z,CORRECTIVO,BUENO,REGULAR,7802459,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1123
MNT-01124,2024-07-31T00:00:00Z,PREVENTIVO,BUENO,MALO,5601894,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1124
MNT-01125,2024-07-21T00:00:00Z,PREVENTIVO,MALO,BUENO,33864,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1125
MNT-01126,2023-11-05T00:00:00Z,EMERGENCIA,MALO,BUENO,9052939,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1126
MNT-01127,2024-04-16T00:00:00Z,CORRECTIVO,REGULAR,REGULAR,20097,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1127
MNT-01128,2024-06-13T00:00:00Z,CORRECTIVO,MALO,MALO,4740198,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1128
MNT-01129,2024-10-09T00:00:00Z,PREVENTIVO,BUENO,MALO,9274927,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1129
MNT-01130,2024-03-22T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,33746,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1130
MNT-01131,2024-09-11T00:00:00Z,CORRECTIVO,BUENO,REGULAR,35215,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1131
MNT-01132,2024-02-06T00:00:00Z,CORRECTIVO,MALO,BUENO,9294593,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1132
MNT-01133,2024-02-13T00:00:00Z,CORRECTIVO,BUENO,MALO,58822,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1133
MNT-01134,2024-01-12T00:00:00Z,PREVENTIVO,REGULAR,MALO,22494,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1134
MNT-01135,2024-03-27T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,35176,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1135
MNT-01136,2023-10-15T00:00:00Z,PREVENTIVO,REGULAR,BUENO,21863,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1136
MNT-01137,2024-02-07T00:00:00Z,EMERGENCIA,BUENO,BUENO,34781,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1137
MNT-01138,2024-06-20T00:00:00Z,CORRECTIVO,BUENO,MALO,9397133,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1138
MNT-01139,2024-02-04T00:00:00Z,EMERGENCIA,REGULAR,BUENO,33393,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1139
MNT-01140,2024-04-07T00:00:00Z,EMERGENCIA,REGULAR,MALO,7861106,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1140
MNT-01141,2023-10-22T00:00:00Z,EMERGENCIA,BUENO,REGULAR,9447043,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1141
MNT-01142,2024-02-03T00:00:00Z,EMERGENCIA,BUENO,BUENO,20566,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1142
MNT-01143,2024-08-11T00:00:00Z,PREVENTIVO,MALO,MALO,5158939,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1143
MNT-01144,2024-08-17T00:00:00Z,EMERGENCIA,REGULAR,REGULAR,21278,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1144
MNT-01145,2023-07-11T00:00:00Z,EMERGENCIA,BUENO,MALO,53201,PREVENTIVO,COMENTARIO SOBRE EL MANTENIMIENTO 1145
MNT-01146,2024-05-03T00:00:00Z,EMERGENCIA,MALO,REGULAR,4784327,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1146
MNT-01147,2024-09-04T00:00:00Z,EMERGENCIA,REGULAR,BUENO,33989,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1147
MNT-01148,2024-07-31T00:00:00Z,CORRECTIVO,BUENO,BUENO,9277919,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1148
MNT-01149,2023-10-11T00:00:00Z,CORRECTIVO,MALO,REGULAR,4988448,QUEJA_USUARIO,COMENTARIO SOBRE EL MANTENIMIENTO 1149
