_id,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AREARECREATIVAID
IS-250,2021-02-03T00:00:00Z,VANDALISMO,CRITICA,17093
IS-2500,2023-08-09T00:00:00Z,ACCIDENTE,BAJA,18057
IS-2501,2020-07-10T00:00:00Z,ROBO,CRITICA,17720
IS-2502,2020-10-11T00:00:00Z,DANO ESTRUCTURAL,BAJA,17050
IS-2503,2022-12-01T00:00:00Z,ROBO,ALTA,18483
IS-2504,2020-03-24T00:00:00Z,DANO ESTRUCTURAL,MEDIA,4749896
IS-2505,2022-08-31T00:00:00Z,ACCIDENTE,CRITICA,18524
IS-2506,2023-09-10T00:00:00Z,ROBO,MEDIA,16923
IS-2507,2021-01-11T00:00:00Z,ACCIDENTE,CRITICA,17430
IS-2508,2020-08-22T00:00:00Z,CAIDA,ALTA,52161
IS-2509,2020-07-29T00:00:00Z,VANDALISMO,ALTA,5068873
IS-251,2020-01-20T00:00:00Z,ACCIDENTE,CRITICA,3531279
IS-2510,2020-08-12T00:00:00Z,VANDALISMO,MEDIA,17554
IS-2511,2021-04-01T00:00:00Z,CAIDA,BAJA,18478
IS-2512,2021-08-24T00:00:00Z,CAIDA,ALTA,7764194
IS-2513,2020-01-04T00:00:00Z,VANDALISMO,ALTA,17113
IS-2514,2020-12-28T00:00:00Z,CAIDA,CRITICA,7764194
IS-2515,2021-05-31T00:00:00Z,ACCIDENTE,MEDIA,9503906
IS-2516,2023-03-20T00:00:00Z,CAIDA,ALTA,18338
IS-2517,2024-08-08T00:00:00Z,ROBO,CRITICA,7591618
IS-2518,2024-05-13T00:00:00Z,ROBO,MEDIA,3960929
IS-2519,2020-02-21T00:00:00Z,ROBO,CRITICA,461183
IS-252,2022-07-28T00:00:00Z,ACCIDENTE,ALTA,8909088
IS-2520,2020-08-30T00:00:00Z,ACCIDENTE,MEDIA,18134
IS-2521,2022-12-22T00:00:00Z,ACCIDENTE,MEDIA,17142
IS-2522,2023-07-04T00:00:00Z,ROBO,MEDIA,17730
IS-2523,2023-08-10T00:00:00Z,ACCIDENTE,ALTA,3990761
IS-2524,2022-05-24T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17760
IS-2525,2021-02-20T00:00:00Z,ROBO,ALTA,18616
IS-2526,2021-07-05T00:00:00Z,DANO ESTRUCTURAL,ALTA,5219934
IS-2527,2021-04-09T00:00:00Z,ROBO,CRITICA,17515
IS-2528,2022-09-18T00:00:00Z,ROBO,CRITICA,17260
IS-2529,2022-06-20T00:00:00Z,DANO ESTRUCTURAL,ALTA,7126531
IS-253,2023-02-25T00:00:00Z,ROBO,ALTA,17947
IS-2530,2021-10-10T00:00:00Z,CAIDA,ALTA,8799648
IS-2531,2022-05-01T00:00:00Z,ROBO,BAJA,4730856
IS-2532,2022-04-27T00:00:00Z,ROBO,CRITICA,52122
IS-2533,2022-03-31T00:00:00Z,VANDALISMO,BAJA,16693
IS-2534,2023-07-18T00:00:00Z,CAIDA,MEDIA,17433
IS-2535,2022-04-24T00:00:00Z,DANO ESTRUCTURAL,BAJA,5272342
IS-2536,2023-03-30T00:00:00Z,VANDALISMO,CRITICA,52152
IS-2537,2020-10-23T00:00:00Z,CAIDA,ALTA,16913
IS-2538,2021-02-04T00:00:00Z,DANO ESTRUCTURAL,CRITICA,4986142
IS-2539,2021-07-02T00:00:00Z,CAIDA,BAJA,5237128
IS-254,2021-04-03T00:00:00Z,ACCIDENTE,ALTA,18544
IS-2540,2022-03-05T00:00:00Z,ACCIDENTE,MEDIA,17333
IS-2541,2023-12-22T00:00:00Z,VANDALISMO,ALTA,17418
IS-2542,2023-01-01T00:00:00Z,VANDALISMO,CRITICA,8907322
IS-2543,2023-07-26T00:00:00Z,ROBO,ALTA,18278
IS-2544,2022-06-02T00:00:00Z,VANDALISMO,CRITICA,17553
IS-2545,2020-05-17T00:00:00Z,VANDALISMO,BAJA,5654059
IS-2546,2023-12-25T00:00:00Z,DANO ESTRUCTURAL,CRITICA,3531286
IS-2547,2022-02-19T00:00:00Z,CAIDA,CRITICA,17894
IS-2548,2020-06-04T00:00:00Z,VANDALISMO,ALTA,8799547
IS-2549,2023-08-26T00:00:00Z,CAIDA,BAJA,17746
IS-255,2023-05-25T00:00:00Z,ROBO,ALTA,16964
IS-2550,2020-10-07T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17122
IS-2551,2022-08-06T00:00:00Z,ROBO,CRITICA,18307
IS-2552,2020-09-30T00:00:00Z,VANDALISMO,MEDIA,5654018
IS-2553,2022-08-16T00:00:00Z,VANDALISMO,BAJA,17430
IS-2554,2019-10-23T00:00:00Z,VANDALISMO,ALTA,17112
IS-2555,2022-07-29T00:00:00Z,ROBO,MEDIA,5241178
IS-2556,2022-10-24T00:00:00Z,CAIDA,CRITICA,18492
IS-2557,2021-02-15T00:00:00Z,ROBO,MEDIA,18516
IS-2558,2022-02-09T00:00:00Z,ROBO,BAJA,17275
IS-2559,2020-09-24T00:00:00Z,CAIDA,CRITICA,18265
IS-256,2024-10-01T00:00:00Z,ACCIDENTE,MEDIA,17451
IS-2560,2021-11-11T00:00:00Z,CAIDA,ALTA,9243145
IS-2561,2021-05-18T00:00:00Z,ROBO,MEDIA,18606
IS-2562,2022-07-10T00:00:00Z,DANO ESTRUCTURAL,BAJA,17915
IS-2563,2023-06-29T00:00:00Z,CAIDA,MEDIA,17126
IS-2564,2023-06-30T00:00:00Z,ROBO,CRITICA,17446
IS-2565,2022-12-18T00:00:00Z,ROBO,MEDIA,4737835
IS-2566,2021-05-28T00:00:00Z,ROBO,ALTA,17624
IS-2567,2022-03-31T00:00:00Z,CAIDA,CRITICA,16724
IS-2568,2022-07-18T00:00:00Z,ROBO,ALTA,17179
IS-2569,2021-07-26T00:00:00Z,DANO ESTRUCTURAL,CRITICA,52204
IS-257,2022-04-19T00:00:00Z,DANO ESTRUCTURAL,BAJA,3568168
IS-2570,2020-09-09T00:00:00Z,ROBO,ALTA,17125
IS-2571,2021-08-07T00:00:00Z,ACCIDENTE,CRITICA,17562
IS-2572,2020-12-09T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17284
IS-2573,2019-11-09T00:00:00Z,VANDALISMO,CRITICA,5213822
IS-2574,2022-09-03T00:00:00Z,ACCIDENTE,MEDIA,18259
IS-2575,2020-12-05T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18539
IS-2576,2022-11-29T00:00:00Z,ACCIDENTE,CRITICA,16658
IS-2577,2020-01-23T00:00:00Z,CAIDA,BAJA,16984
IS-2578,2024-08-02T00:00:00Z,CAIDA,CRITICA,18585
IS-2579,2022-12-26T00:00:00Z,DANO ESTRUCTURAL,BAJA,8799632
IS-258,2023-01-30T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17503
IS-2580,2022-02-10T00:00:00Z,VANDALISMO,CRITICA,17284
IS-2581,2020-03-24T00:00:00Z,ROBO,BAJA,3568959
IS-2582,2022-11-29T00:00:00Z,VANDALISMO,BAJA,18151
IS-2583,2023-10-25T00:00:00Z,VANDALISMO,BAJA,16738
IS-2584,2024-05-15T00:00:00Z,ACCIDENTE,ALTA,16844
IS-2585,2023-12-02T00:00:00Z,ROBO,ALTA,17473
IS-2586,2019-12-15T00:00:00Z,ACCIDENTE,MEDIA,17345
IS-2587,2023-01-29T00:00:00Z,ACCIDENTE,ALTA,7902175
IS-2588,2020-06-05T00:00:00Z,DANO ESTRUCTURAL,ALTA,18557
IS-2589,2023-01-24T00:00:00Z,VANDALISMO,BAJA,18414
IS-259,2020-08-13T00:00:00Z,ACCIDENTE,CRITICA,17284
IS-2590,2023-05-29T00:00:00Z,VANDALISMO,ALTA,8799551
IS-2591,2024-01-12T00:00:00Z,DANO ESTRUCTURAL,ALTA,17801
IS-2592,2021-07-17T00:00:00Z,VANDALISMO,MEDIA,17658
IS-2593,2020-12-08T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17736
IS-2594,2023-03-13T00:00:00Z,ACCIDENTE,MEDIA,16938
IS-2595,2021-07-13T00:00:00Z,DANO ESTRUCTURAL,BAJA,7927289
IS-2596,2023-12-23T00:00:00Z,VANDALISMO,CRITICA,5219934
IS-2597,2019-04-12T00:00:00Z,DANO ESTRUCTURAL,BAJA,18111
IS-2598,2023-02-03T00:00:00Z,DANO ESTRUCTURAL,BAJA,6819623
IS-2599,2023-03-17T00:00:00Z,ACCIDENTE,MEDIA,17903
IS-26,2020-11-16T00:00:00Z,VANDALISMO,ALTA,6880820
IS-260,2022-12-12T00:00:00Z,DANO ESTRUCTURAL,CRITICA,7126585
IS-2600,2024-10-04T00:00:00Z,CAIDA,BAJA,17691
IS-2601,2019-12-28T00:00:00Z,CAIDA,CRITICA,16849
IS-2602,2020-05-15T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17595
IS-2603,2020-11-13T00:00:00Z,VANDALISMO,MEDIA,5195676
IS-2604,2022-03-05T00:00:00Z,CAIDA,BAJA,7403980
IS-2605,2022-09-08T00:00:00Z,ACCIDENTE,ALTA,18030
IS-2606,2023-03-10T00:00:00Z,ROBO,MEDIA,17524
IS-2607,2020-08-22T00:00:00Z,DANO ESTRUCTURAL,BAJA,5241174
IS-2608,2023-06-26T00:00:00Z,CAIDA,ALTA,17099
IS-2609,2021-02-26T00:00:00Z,ROBO,CRITICA,3573333
IS-261,2024-09-28T00:00:00Z,ACCIDENTE,CRITICA,18457
IS-2610,2024-04-23T00:00:00Z,ROBO,CRITICA,16768
IS-2611,2024-10-13T00:00:00Z,DANO ESTRUCTURAL,BAJA,17095
IS-2612,2023-05-10T00:00:00Z,CAIDA,CRITICA,5219929
IS-2613,2024-08-22T00:00:00Z,DANO ESTRUCTURAL,ALTA,4985689
IS-2614,2023-01-06T00:00:00Z,ROBO,MEDIA,18288
IS-2615,2024-08-07T00:00:00Z,CAIDA,BAJA,17959
IS-2616,2021-12-26T00:00:00Z,ROBO,CRITICA,17087
IS-2617,2023-12-20T00:00:00Z,VANDALISMO,BAJA,16954
IS-2618,2024-05-24T00:00:00Z,DANO ESTRUCTURAL,BAJA,52211
IS-2619,2021-08-19T00:00:00Z,VANDALISMO,ALTA,3569191
IS-262,2020-04-28T00:00:00Z,VANDALISMO,CRITICA,17386
IS-2620,2021-08-10T00:00:00Z,CAIDA,MEDIA,7126508
IS-2621,2020-04-05T00:00:00Z,VANDALISMO,ALTA,52102
IS-2622,2021-09-05T00:00:00Z,ACCIDENTE,CRITICA,17485
IS-2623,2021-06-17T00:00:00Z,ROBO,MEDIA,16953
IS-2624,2021-10-21T00:00:00Z,ROBO,ALTA,17304
IS-2625,2023-04-23T00:00:00Z,ROBO,ALTA,17317
IS-2626,2024-01-16T00:00:00Z,DANO ESTRUCTURAL,CRITICA,3971913
IS-2627,2020-12-15T00:00:00Z,ACCIDENTE,ALTA,5653716
IS-2628,2023-01-25T00:00:00Z,VANDALISMO,CRITICA,17845
IS-2629,2021-09-18T00:00:00Z,CAIDA,MEDIA,5237108
IS-263,2023-01-11T00:00:00Z,ROBO,MEDIA,17987
IS-2630,2024-03-23T00:00:00Z,ACCIDENTE,ALTA,17613
IS-2631,2019-11-15T00:00:00Z,CAIDA,BAJA,3568959
IS-2632,2021-01-23T00:00:00Z,CAIDA,BAJA,18576
IS-2633,2024-01-31T00:00:00Z,DANO ESTRUCTURAL,ALTA,5219515
IS-2634,2020-05-30T00:00:00Z,ACCIDENTE,BAJA,7862164
IS-2635,2021-08-28T00:00:00Z,CAIDA,CRITICA,17731
IS-2636,2024-05-18T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18153
IS-2637,2024-05-21T00:00:00Z,CAIDA,BAJA,17019
IS-2638,2020-08-24T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17449
IS-2639,2021-10-06T00:00:00Z,DANO ESTRUCTURAL,ALTA,5653967
IS-264,2024-01-21T00:00:00Z,ACCIDENTE,CRITICA,18129
IS-2640,2022-08-16T00:00:00Z,ACCIDENTE,ALTA,16744
IS-2641,2023-03-13T00:00:00Z,ACCIDENTE,MEDIA,18277
IS-2642,2024-03-14T00:00:00Z,ROBO,BAJA,18627
IS-2643,2023-05-16T00:00:00Z,DANO ESTRUCTURAL,CRITICA,16867
IS-2644,2020-01-10T00:00:00Z,ROBO,MEDIA,5219929
IS-2645,2023-03-11T00:00:00Z,DANO ESTRUCTURAL,MEDIA,8775334
IS-2646,2023-05-31T00:00:00Z,ACCIDENTE,MEDIA,17626
IS-2647,2021-11-04T00:00:00Z,VANDALISMO,CRITICA,18327
IS-2648,2021-08-08T00:00:00Z,DANO ESTRUCTURAL,ALTA,17176
IS-2649,2023-03-18T00:00:00Z,VANDALISMO,ALTA,17626
IS-265,2019-11-17T00:00:00Z,DANO ESTRUCTURAL,BAJA,17625
IS-2650,2024-08-02T00:00:00Z,ACCIDENTE,ALTA,52180
IS-2651,2021-11-10T00:00:00Z,VANDALISMO,BAJA,17358
IS-2652,2021-05-25T00:00:00Z,CAIDA,ALTA,17517
IS-2653,2023-03-18T00:00:00Z,ROBO,ALTA,17967
IS-2654,2022-11-04T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18360
IS-2655,2024-02-14T00:00:00Z,ROBO,ALTA,17795
IS-2656,2024-07-06T00:00:00Z,ROBO,BAJA,16690
IS-2657,2020-05-24T00:00:00Z,ACCIDENTE,MEDIA,8941726
IS-2658,2021-10-20T00:00:00Z,ACCIDENTE,MEDIA,17395
IS-2659,2021-06-30T00:00:00Z,VANDALISMO,MEDIA,17083
IS-266,2021-03-13T00:00:00Z,VANDALISMO,BAJA,16863
IS-2660,2019-11-09T00:00:00Z,ACCIDENTE,BAJA,52902
IS-2661,2022-12-25T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17965
IS-2662,2023-09-14T00:00:00Z,CAIDA,MEDIA,18225
IS-2663,2023-09-02T00:00:00Z,ROBO,ALTA,52078
IS-2664,2023-02-21T00:00:00Z,DANO ESTRUCTURAL,ALTA,18640
IS-2665,2023-10-31T00:00:00Z,ACCIDENTE,MEDIA,17313
IS-2666,2024-04-20T00:00:00Z,ROBO,BAJA,17106
IS-2667,2022-08-04T00:00:00Z,DANO ESTRUCTURAL,ALTA,17499
IS-2668,2023-07-12T00:00:00Z,VANDALISMO,ALTA,18029
IS-2669,2023-05-18T00:00:00Z,ROBO,ALTA,18311
IS-267,2022-02-07T00:00:00Z,VANDALISMO,ALTA,17593
IS-2670,2023-02-19T00:00:00Z,ACCIDENTE,CRITICA,17899
IS-2671,2022-08-04T00:00:00Z,ROBO,ALTA,18248
IS-2672,2020-07-16T00:00:00Z,ROBO,MEDIA,17578
IS-2673,2021-05-21T00:00:00Z,ACCIDENTE,CRITICA,18369
IS-2674,2023-11-01T00:00:00Z,ROBO,MEDIA,18053
IS-2675,2024-01-09T00:00:00Z,ACCIDENTE,ALTA,18219
IS-2676,2022-03-17T00:00:00Z,CAIDA,ALTA,16721
IS-2677,2020-02-22T00:00:00Z,DANO ESTRUCTURAL,BAJA,5241186
IS-2678,2019-12-13T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17475
IS-2679,2021-01-08T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18248
IS-268,2022-09-04T00:00:00Z,VANDALISMO,ALTA,3568169
IS-2680,2023-09-07T00:00:00Z,ROBO,MEDIA,17534
IS-2681,2023-04-12T00:00:00Z,DANO ESTRUCTURAL,BAJA,7126156
IS-2682,2023-02-01T00:00:00Z,VANDALISMO,BAJA,17847
IS-2683,2022-08-10T00:00:00Z,VANDALISMO,MEDIA,52153
IS-2684,2024-02-11T00:00:00Z,ROBO,BAJA,7168553
IS-2685,2019-10-29T00:00:00Z,ACCIDENTE,CRITICA,18291
IS-2686,2021-12-13T00:00:00Z,DANO ESTRUCTURAL,ALTA,5653899
IS-2687,2023-07-13T00:00:00Z,ROBO,MEDIA,17939
IS-2688,2024-09-06T00:00:00Z,VANDALISMO,ALTA,18201
IS-2689,2021-08-09T00:00:00Z,CAIDA,MEDIA,17485
IS-269,2023-11-05T00:00:00Z,CAIDA,BAJA,52211
IS-2690,2020-03-04T00:00:00Z,ACCIDENTE,CRITICA,17135
IS-2691,2022-05-26T00:00:00Z,DANO ESTRUCTURAL,ALTA,17078
IS-2692,2022-06-30T00:00:00Z,ACCIDENTE,BAJA,52165
IS-2693,2021-07-14T00:00:00Z,VANDALISMO,ALTA,18340
IS-2694,2021-11-05T00:00:00Z,DANO ESTRUCTURAL,CRITICA,7882656
IS-2695,2021-03-12T00:00:00Z,ACCIDENTE,MEDIA,52106
IS-2696,2022-10-20T00:00:00Z,ROBO,BAJA,5219933
IS-2697,2021-07-05T00:00:00Z,ROBO,MEDIA,16904
IS-2698,2023-10-13T00:00:00Z,VANDALISMO,MEDIA,8799942
IS-2699,2021-10-25T00:00:00Z,CAIDA,CRITICA,17020
IS-27,2019-11-27T00:00:00Z,ACCIDENTE,MEDIA,17849
IS-270,2023-10-25T00:00:00Z,ACCIDENTE,BAJA,16872
IS-2700,2022-12-20T00:00:00Z,ACCIDENTE,BAJA,18005
IS-2701,2019-10-26T00:00:00Z,CAIDA,MEDIA,17699
IS-2702,2021-11-14T00:00:00Z,ROBO,ALTA,5237128
IS-2703,2020-05-29T00:00:00Z,ACCIDENTE,ALTA,18147
IS-2704,2020-01-26T00:00:00Z,ACCIDENTE,ALTA,17058
IS-2705,2021-01-23T00:00:00Z,CAIDA,ALTA,52149
IS-2706,2022-09-01T00:00:00Z,VANDALISMO,CRITICA,17591
IS-2707,2021-03-22T00:00:00Z,ACCIDENTE,MEDIA,5237130
IS-2708,2022-04-09T00:00:00Z,DANO ESTRUCTURAL,BAJA,18053
IS-2709,2021-07-31T00:00:00Z,ROBO,MEDIA,17980
IS-271,2020-04-09T00:00:00Z,ROBO,CRITICA,5219934
IS-2710,2020-02-23T00:00:00Z,VANDALISMO,CRITICA,18264
IS-2711,2021-02-19T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17954
IS-2712,2020-08-24T00:00:00Z,VANDALISMO,ALTA,16792
IS-2713,2021-08-14T00:00:00Z,CAIDA,ALTA,17162
IS-2714,2020-06-11T00:00:00Z,ROBO,ALTA,5209024
IS-2715,2022-02-27T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17505
IS-2716,2020-01-13T00:00:00Z,CAIDA,MEDIA,17196
IS-2717,2020-07-17T00:00:00Z,CAIDA,BAJA,7862164
IS-2718,2023-07-15T00:00:00Z,ROBO,ALTA,16784
IS-2719,2023-12-25T00:00:00Z,ROBO,MEDIA,17072
IS-272,2023-03-20T00:00:00Z,CAIDA,BAJA,17576
IS-2720,2024-06-29T00:00:00Z,VANDALISMO,ALTA,8799540
IS-2721,2020-01-26T00:00:00Z,ACCIDENTE,BAJA,5195568
IS-2722,2020-08-17T00:00:00Z,ACCIDENTE,BAJA,52126
IS-2723,2024-05-01T00:00:00Z,CAIDA,ALTA,17337
IS-2724,2020-09-15T00:00:00Z,VANDALISMO,CRITICA,17032
IS-2725,2022-10-16T00:00:00Z,ACCIDENTE,CRITICA,17724
IS-2726,2021-04-20T00:00:00Z,DANO ESTRUCTURAL,BAJA,17309
IS-2727,2024-03-25T00:00:00Z,ACCIDENTE,CRITICA,7889423
IS-2728,2024-01-14T00:00:00Z,DANO ESTRUCTURAL,CRITICA,16664
IS-2729,2022-06-17T00:00:00Z,DANO ESTRUCTURAL,ALTA,5178801
IS-273,2022-02-06T00:00:00Z,CAIDA,BAJA,16762
IS-2730,2021-10-29T00:00:00Z,ROBO,ALTA,16665
IS-2731,2022-07-23T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17574
IS-2732,2024-08-21T00:00:00Z,DANO ESTRUCTURAL,MEDIA,18447
IS-2733,2023-04-09T00:00:00Z,VANDALISMO,CRITICA,17866
IS-2734,2020-02-26T00:00:00Z,CAIDA,ALTA,16953
IS-2735,2020-11-09T00:00:00Z,ACCIDENTE,ALTA,52084
IS-2736,2021-04-18T00:00:00Z,CAIDA,MEDIA,5219924
IS-2737,2020-02-06T00:00:00Z,ROBO,ALTA,52170
IS-2738,2020-03-18T00:00:00Z,VANDALISMO,BAJA,52216
IS-2739,2021-07-20T00:00:00Z,ACCIDENTE,ALTA,17035
IS-274,2021-12-11T00:00:00Z,VANDALISMO,BAJA,17091
IS-2740,2021-11-21T00:00:00Z,CAIDA,ALTA,17396
IS-2741,2021-12-15T00:00:00Z,ROBO,BAJA,17676
IS-2742,2024-01-16T00:00:00Z,VANDALISMO,BAJA,17664
IS-2743,2021-09-15T00:00:00Z,ROBO,MEDIA,18090
IS-2744,2020-05-26T00:00:00Z,VANDALISMO,CRITICA,52223
IS-2745,2023-05-24T00:00:00Z,DANO ESTRUCTURAL,ALTA,461183
IS-2746,2020-06-15T00:00:00Z,CAIDA,ALTA,17039
IS-2747,2020-06-21T00:00:00Z,ROBO,ALTA,4794404
IS-2748,2023-03-27T00:00:00Z,ROBO,CRITICA,7180264
IS-2749,2023-01-02T00:00:00Z,VANDALISMO,BAJA,7403980
IS-275,2020-02-09T00:00:00Z,VANDALISMO,ALTA,18588
IS-2750,2023-12-12T00:00:00Z,ACCIDENTE,BAJA,17593
IS-2751,2020-06-28T00:00:00Z,CAIDA,MEDIA,18092
IS-2752,2020-04-24T00:00:00Z,ACCIDENTE,BAJA,8799531
IS-2753,2022-10-26T00:00:00Z,CAIDA,ALTA,16815
IS-2754,2020-04-14T00:00:00Z,DANO ESTRUCTURAL,CRITICA,5075332
IS-2755,2024-08-27T00:00:00Z,DANO ESTRUCTURAL,CRITICA,4749889
IS-2756,2024-01-14T00:00:00Z,VANDALISMO,ALTA,3573208
IS-2757,2020-02-23T00:00:00Z,CAIDA,BAJA,17529
IS-2758,2022-05-29T00:00:00Z,ACCIDENTE,CRITICA,16970
IS-2759,2021-06-08T00:00:00Z,CAIDA,BAJA,17813
IS-276,2024-09-23T00:00:00Z,VANDALISMO,ALTA,16834
IS-2760,2022-03-14T00:00:00Z,ROBO,CRITICA,18139
IS-2761,2023-12-12T00:00:00Z,DANO ESTRUCTURAL,ALTA,52058
IS-2762,2020-08-12T00:00:00Z,ROBO,CRITICA,9177985
IS-2763,2019-11-27T00:00:00Z,VANDALISMO,MEDIA,17434
IS-2764,2021-06-08T00:00:00Z,ROBO,MEDIA,8785504
IS-2765,2020-12-09T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17033
IS-2766,2022-09-17T00:00:00Z,CAIDA,CRITICA,16711
IS-2767,2021-02-01T00:00:00Z,CAIDA,CRITICA,17875
IS-2768,2023-12-21T00:00:00Z,DANO ESTRUCTURAL,MEDIA,52075
IS-2769,2021-09-26T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17042
IS-277,2022-10-30T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17997
IS-2770,2023-08-20T00:00:00Z,ROBO,ALTA,18000
IS-2771,2022-08-30T00:00:00Z,DANO ESTRUCTURAL,MEDIA,52197
IS-2772,2022-09-02T00:00:00Z,DANO ESTRUCTURAL,BAJA,3573053
IS-2773,2023-06-06T00:00:00Z,ACCIDENTE,BAJA,17774
IS-2774,2020-02-16T00:00:00Z,CAIDA,MEDIA,5219930
IS-2775,2021-03-11T00:00:00Z,VANDALISMO,MEDIA,16855
IS-2776,2022-05-08T00:00:00Z,ACCIDENTE,CRITICA,16836
IS-2777,2020-10-01T00:00:00Z,VANDALISMO,CRITICA,17552
IS-2778,2022-06-01T00:00:00Z,CAIDA,CRITICA,7280401
IS-2779,2022-01-17T00:00:00Z,ACCIDENTE,ALTA,18151
IS-278,2020-12-16T00:00:00Z,CAIDA,ALTA,17342
IS-2780,2024-07-14T00:00:00Z,ACCIDENTE,MEDIA,3531284
IS-2781,2024-10-08T00:00:00Z,ACCIDENTE,MEDIA,18143
IS-2782,2024-04-06T00:00:00Z,ACCIDENTE,BAJA,17623
IS-2783,2020-08-29T00:00:00Z,ROBO,BAJA,5219515
IS-2784,2023-09-07T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18530
IS-2785,2023-06-27T00:00:00Z,CAIDA,ALTA,52119
IS-2786,2022-01-24T00:00:00Z,VANDALISMO,CRITICA,5237137
IS-2787,2020-05-02T00:00:00Z,CAIDA,CRITICA,16822
IS-2788,2024-01-17T00:00:00Z,VANDALISMO,CRITICA,17278
IS-2789,2022-12-28T00:00:00Z,VANDALISMO,CRITICA,18080
IS-279,2024-02-13T00:00:00Z,ROBO,BAJA,5237112
IS-2790,2024-03-20T00:00:00Z,DANO ESTRUCTURAL,ALTA,17386
IS-2791,2022-04-25T00:00:00Z,ROBO,MEDIA,8907322
IS-2792,2022-03-18T00:00:00Z,ACCIDENTE,MEDIA,18534
IS-2793,2023-03-12T00:00:00Z,ACCIDENTE,ALTA,18284
IS-2794,2024-01-25T00:00:00Z,ACCIDENTE,MEDIA,17956
IS-2795,2024-05-06T00:00:00Z,VANDALISMO,MEDIA,5241171
IS-2796,2024-06-04T00:00:00Z,ACCIDENTE,CRITICA,52226
IS-2797,2022-04-23T00:00:00Z,ACCIDENTE,MEDIA,18130
IS-2798,2020-08-01T00:00:00Z,CAIDA,ALTA,52120
IS-2799,2022-01-05T00:00:00Z,VANDALISMO,CRITICA,17217
IS-28,2023-09-18T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17769
IS-280,2020-06-06T00:00:00Z,ACCIDENTE,ALTA,5133174
IS-2800,2023-12-12T00:00:00Z,CAIDA,CRITICA,17731
IS-2801,2023-08-08T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18556
IS-2802,2023-05-11T00:00:00Z,DANO ESTRUCTURAL,MEDIA,17130
IS-2803,2022-10-13T00:00:00Z,ROBO,ALTA,18239
IS-2804,2023-07-08T00:00:00Z,ROBO,ALTA,18179
IS-2805,2023-01-25T00:00:00Z,CAIDA,CRITICA,4730886
IS-2806,2019-11-22T00:00:00Z,ACCIDENTE,CRITICA,17025
IS-2807,2024-09-16T00:00:00Z,DANO ESTRUCTURAL,CRITICA,18242
IS-2808,2023-11-24T00:00:00Z,CAIDA,MEDIA,6819626
IS-2809,2023-08-18T00:00:00Z,ROBO,BAJA,5213821
IS-281,2022-10-09T00:00:00Z,ROBO,BAJA,18190
IS-2810,2024-07-05T00:00:00Z,VANDALISMO,BAJA,18508
IS-2811,2023-04-09T00:00:00Z,ACCIDENTE,BAJA,8799601
IS-2812,2022-12-26T00:00:00Z,ACCIDENTE,BAJA,18048
IS-2813,2023-10-14T00:00:00Z,VANDALISMO,ALTA,16774
IS-2814,2023-10-25T00:00:00Z,ACCIDENTE,BAJA,17163
IS-2815,2022-06-11T00:00:00Z,ACCIDENTE,MEDIA,17038
IS-2816,2021-05-13T00:00:00Z,ACCIDENTE,BAJA,16792
IS-2817,2020-06-24T00:00:00Z,VANDALISMO,MEDIA,52177
IS-2818,2023-07-01T00:00:00Z,CAIDA,MEDIA,16978
IS-2819,2021-11-03T00:00:00Z,ACCIDENTE,CRITICA,7908048
IS-282,2022-09-27T00:00:00Z,ACCIDENTE,MEDIA,17551
IS-2820,2020-09-29T00:00:00Z,ACCIDENTE,CRITICA,17955
IS-2821,2024-06-15T00:00:00Z,DANO ESTRUCTURAL,MEDIA,6819617
IS-2822,2020-08-29T00:00:00Z,ROBO,ALTA,18450
IS-2823,2022-09-15T00:00:00Z,ACCIDENTE,MEDIA,9049653
IS-2824,2024-01-22T00:00:00Z,DANO ESTRUCTURAL,ALTA,5219933
IS-2825,2023-03-28T00:00:00Z,DANO ESTRUCTURAL,MEDIA,16882
IS-2826,2024-06-20T00:00:00Z,DANO ESTRUCTURAL,CRITICA,17925
IS-2827,2022-04-26T00:00:00Z,VANDALISMO,CRITICA,16843
IS-2828,2024-08-25T00:00:00Z,ACCIDENTE,CRITICA,17491
