ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
1797,24-08-2024,Vandalismo,Media,18080
1798,2022/08/01,Robo,Media,18031
1799,09-08-2021,Daño estructural,Media,16764
1800,2020/04/04,Accidente,Baja,18038
1801,2020-08-03,Dáñó éstrúctúrál,Media,17969
1802,2019/12/29,Robo,Crítica,18129
1803,10-29-2020,Robo,Media,17068
1804,2022/08/15,Robo,Media,16923
1805,12-07-2021,Róbó,Alta,17825
1806,30/03/2021,Robo,Alta,5654006
1807,2021-07-28,Daño estructural,Baja,18065
1808,12-06-2021,Accidente,Alta,5219515
1809,2021/09/15,Accidente,Baja,52047
1810,2021/01/04,Caída,Baja,16830
1811,2021/11/01,Róbó,Baja,3740686
1812,2022/02/27,Robo,Baja,3573350
1813,2020-11-09,Robo,Alta,7107707
1814,07/03/2020,Robo,Crítica,5071591
1815,11-26-2020,Robo,Alta,9049658
1816,10/09/2023,Vandalismo,Alta,18038
1817,2022-04-16,Robo,Baja,52079
1818,07-13-2021,Robo,Media,16847
1819,05-28-2023,Robo,Crítica,5653942
1820,2024-03-13,Vandalismo,Crítica,16657
1821,02-02-2023,Vandalismo,Media,52183
1822,2023/03/21,Daño estructural,Media,9292077
1823,20-11-2023,Cáídá,Baja,5220720
1824,10-07-2021,Vandalismo,Baja,18634
1825,06-27-2021,Daño estructural,Crítica,17799
1826,19/02/2022,Accidente,Baja,18321
1827,08-18-2024,Accidente,Alta,18611
1828,08/09/2024,Caída,Baja,17989
1829,2021-05-28,Cáídá,Media,17084
1830,23-12-2019,Robo,Crítica,17772
1831,07-13-2023,Accidente,Baja,18585
1832,11-30-2019,Caída,Crítica,3568279
1833,15/02/2024,Robo,Baja,52170
1834,06-10-2023,Accidente,Alta,17686
1835,03/04/2020,Accidente,Media,17398
1836,12-30-2019,Robo,Alta,17669
1837,12-21-2023,Caída,Crítica,18093
1838,19-01-2021,Robo,Alta,17176
1839,05-08-2024,Robo,Baja,17134
1840,09/04/2023,Robo,Baja,18177
1841,2024/08/05,Vándálísmó,Media,17866
1842,2023-11-04,Róbó,Media,5237110
1843,03-11-2022,Daño estructural,Crítica,17170
1844,2020-04-25,Dáñó éstrúctúrál,Alta,5237117
1845,2020/01/19,Robo,Alta,16661
1846,10-21-2021,Caída,Media,16709
1847,18-11-2020,Accidente,Crítica,17608
1848,2023-06-27,Caída,Media,17307
1849,17-10-2019,Vandalismo,Alta,17384
1850,2022-11-22,Dáñó éstrúctúrál,Baja,16926
1851,2024-08-25,Caída,Alta,17738
1852,2022/09/12,Daño estructural,Baja,17732
1853,26/10/2022,Robo,Media,9187084
1854,2022-09-19,Robo,Alta,5237109
1855,18-06-2023,Daño estructural,Crítica,3573058
1856,2021/03/05,Robo,Media,4990656
1857,08-23-2022,Caída,Alta,18263
1858,19-10-2023,Robo,Alta,16736
1859,04/11/2021,Cáídá,Media,7903120
1860,2023/09/22,Caída,Alta,17530
1861,2023/04/16,Daño estructural,Crítica,18299
1862,2024/06/05,Accidente,Baja,16989
1863,2022-05-23,Accídénté,Baja,7074478
1864,26/08/2022,Dáñó éstrúctúrál,Crítica,18240
1865,28/04/2021,Vandalismo,Crítica,16884
1866,24/11/2023,Accidente,Crítica,8914014
1867,29-08-2020,Vandalismo,Media,18033
1868,10-29-2020,Daño estructural,Media,16966
1869,07-03-2022,Daño estructural,Media,5195676
1870,08-07-2022,Vandalismo,Baja,18192
1871,05/06/2021,Accídénté,Baja,16880
1872,11-08-2020,Cáídá,Media,17007
1873,2024/05/18,Caída,Baja,17876
1874,05-15-2020,Vandalismo,Media,17272
1875,07-19-2020,Robo,Media,16855
1876,2020-07-04,Daño estructural,Baja,17886
1877,2021-07-06,Accidente,Baja,17736
1878,04-08-2022,Daño estructural,Media,17922
1879,01-13-2024,Daño estructural,Baja,9235167
1880,03-11-2020,Robo,Crítica,17712
1881,16/10/2021,Accídénté,Media,17062
1882,2023/02/25,Vandalismo,Alta,52088
1883,2024-01-26,Robo,Media,16884
1884,12-11-2023,Caída,Media,3568279
1885,10-23-2021,Daño estructural,Alta,7125670
1886,2022-12-10,Vandalismo,Baja,18128
1887,2023/07/06,Vándálísmó,Alta,18275
1888,2023/05/29,Vándálísmó,Crítica,4731656
1889,03-10-2022,Daño estructural,Crítica,17764
1890,25-07-2022,Caída,Baja,7943778
1891,2022-06-24,Robo,Alta,3991299
1892,2024-06-29,Robo,Media,5246185
1893,30/06/2024,Vándálísmó,Media,5240112
1894,2022/07/09,Caída,Baja,5653737
1895,13/06/2023,Accidente,Crítica,17343
1896,01-22-2023,Robo,Media,17048
1897,06-10-2022,Cáídá,Alta,4986431
1898,2023/03/26,Robo,Baja,16698
1899,01-19-2023,Daño estructural,Crítica,17093
1900,2023/03/29,Vándálísmó,Crítica,17874
1901,02/05/2020,Robo,Alta,18197
1902,11-17-2019,Robo,Media,17805
1903,2023/08/05,Robo,Media,3573208
1904,12/12/2020,Vandalismo,Crítica,52214
1905,01-09-2021,Róbó,Media,18384
1906,28-04-2021,Daño estructural,Crítica,18535
1907,2020/12/19,Vandalismo,Media,3568169
1908,09-11-2023,Accidente,Crítica,18009
1909,30-06-2024,Róbó,Crítica,18206
1910,2022/05/11,Accidente,Alta,17163
1911,2021/02/09,Daño estructural,Crítica,6819622
1912,22-01-2020,Caída,Crítica,18374
1913,28-09-2020,Daño estructural,Alta,3569235
1914,03-04-2021,Robo,Alta,52195
1915,15/12/2020,Vándálísmó,Alta,18298
1916,01-12-2023,Vandalismo,Crítica,17947
1917,2022-02-21,Caída,Crítica,7943778
1918,31-12-2020,Robo,Alta,3991019
1919,05-10-2022,Daño estructural,Alta,16838
1920,2020-03-25,Caída,Alta,5219920
1921,2022-06-13,Dáñó éstrúctúrál,Media,3569235
1922,2023-04-06,Vandalismo,Crítica,4737820
1923,08/09/2023,Cáídá,Media,17197
1924,30/12/2022,Cáídá,Baja,18187
1925,2019/11/16,Accidente,Baja,8799554
1926,13-04-2021,Robo,Media,16746
1927,2022/11/02,Accídénté,Media,17027
1928,02-08-2020,Robo,Baja,18453
1929,11/09/2023,Daño estructural,Baja,52048
1930,20/10/2021,Caída,Alta,8800259
1931,22-07-2021,Robo,Media,7126517
1932,06-04-2023,Daño estructural,Crítica,52068
1933,2021/03/05,Daño estructural,Baja,52149
1934,07/09/2024,Vándálísmó,Alta,17305
1935,05-19-2020,Daño estructural,Crítica,17430
1936,2023/08/20,Accidente,Baja,18473
1937,22/12/2019,Caída,Media,18317
1938,17-06-2023,Accidente,Media,8776080
1939,2021-07-23,Daño estructural,Crítica,17348
1940,2024/01/16,Dáñó éstrúctúrál,Media,4792788
1941,2020/06/22,Robo,Media,3568279
1942,2022-12-12,Caída,Baja,18571
1943,07-23-2022,Daño estructural,Baja,18532
1944,2024-03-08,Daño estructural,Crítica,4985689
1945,13-10-2024,Vandalismo,Baja,17668
1946,2022-07-31,Vándálísmó,Media,17911
1947,2022-09-03,Daño estructural,Media,16891
1948,2020/12/06,Daño estructural,Crítica,17786
1949,11-07-2022,Daño estructural,Media,5653984
1950,04-29-2024,Cáídá,Crítica,17714
1951,02-06-2021,Róbó,Baja,18202
1952,06-17-2024,Robo,Alta,18471
1953,03/02/2023,Daño estructural,Media,18595
1954,2024/03/03,Caída,Media,17257
1955,29/08/2020,Accidente,Alta,7177654
1956,12-29-2023,Cáídá,Media,52088
1957,2020/02/19,Caída,Baja,18355
1958,04-10-2021,Daño estructural,Alta,18268
1959,29/03/2022,Dáñó éstrúctúrál,Alta,52074
1960,01/03/2021,Vandalismo,Media,17684
1961,2022/08/04,Daño estructural,Alta,7840405
1962,2024-03-30,Daño estructural,Baja,6819612
1963,2024-09-26,Caída,Alta,17292
1964,2024/07/05,Cáídá,Media,18532
1965,22-02-2020,Accidente,Baja,9294501
1966,2023-04-28,Vandalismo,Alta,18590
1967,31-12-2020,Daño estructural,Baja,17519
1968,2021/07/30,Vandalismo,Media,5653967
1969,26-11-2021,Caída,Alta,5240285
1970,12-14-2022,Róbó,Alta,3531284
1971,30-05-2022,Caída,Crítica,8941726
1972,06-23-2023,Accidente,Baja,18596
1973,02/08/2021,Daño estructural,Media,16722
1974,2020/02/25,Caída,Alta,17481
1975,2020/08/25,Cáídá,Crítica,52124
1976,29-07-2021,Robo,Media,8907322
1977,2022-12-03,Robo,Alta,17566
1978,01-24-2024,Cáídá,Crítica,18593
1979,07/09/2024,Accidente,Alta,18026
1980,2020/12/01,Caída,Media,6819616
1981,2020/08/05,Caída,Media,18475
1982,24/08/2024,Vandalismo,Media,17088
1983,03/01/2022,Caída,Baja,17652
1984,31/05/2020,Caída,Crítica,4749886
1985,12-06-2020,Robo,Crítica,52115
1986,2023/03/27,Daño estructural,Alta,5240281
1987,02/08/2020,Vándálísmó,Baja,17172
1988,09-01-2021,Accidente,Crítica,18533
1989,02-17-2020,Daño estructural,Baja,3573331
1990,2024/08/07,Róbó,Alta,5174720
1991,2022/06/13,Accidente,Media,18563
1992,27-04-2021,Robo,Baja,52902
1993,31/05/2024,Robo,Alta,17937
1994,02/10/2022,Dáñó éstrúctúrál,Media,18012
1995,27/10/2022,Accidente,Media,17702
1996,2021/06/02,Robo,Baja,16881
1997,2023/12/18,Vandalismo,Media,52213
1998,10-25-2021,Caída,Alta,18248
1999,30-06-2020,Cáídá,Baja,17326
2000,2020/10/09,Robo,Crítica,16836
2001,27-07-2023,Robo,Media,52116
2002,13/11/2020,Róbó,Crítica,17371
2003,05-10-2024,Vandalismo,Alta,17822
2004,28-05-2022,Daño estructural,Baja,52165
2005,08-17-2022,Accidente,Crítica,6819620
2006,2023/06/06,Daño estructural,Crítica,18079
2007,14-01-2020,Vándálísmó,Alta,7125612
2008,18/02/2023,Robo,Alta,5246184
2009,01/05/2022,Caída,Media,18020
2010,2023-08-17,Daño estructural,Baja,5195385
2011,04-17-2022,Accidente,Baja,16707
2012,12-20-2019,Caída,Crítica,16674
2013,2022-07-23,Caída,Alta,52188
2014,2020-07-18,Caída,Alta,16728
2015,2024/05/04,Robo,Alta,18027
2016,2022-05-05,Vandalismo,Media,17075
2017,09-19-2023,Vandalismo,Media,17504
2018,2019-11-18,Robo,Media,17554
2019,19-11-2020,Daño estructural,Baja,17393
2020,2020-03-20,Vándálísmó,Crítica,8799638
2021,04-12-2022,Vándálísmó,Crítica,17319
2022,10-11-2021,Vandalismo,Alta,17146
2023,21/03/2021,Accidente,Baja,8914013
2024,17/12/2021,Caída,Media,18420
2025,2022-10-26,Accidente,Baja,18103
2026,01-05-2024,Accidente,Crítica,17634
2027,2024-02-23,Daño estructural,Baja,18052
2028,03-05-2023,Accidente,Crítica,18014
2029,11-07-2022,Vándálísmó,Baja,8799600
2030,11/02/2023,Daño estructural,Crítica,7129038
2031,20/11/2019,Daño estructural,Crítica,16685
2032,2024-06-22,Robo,Baja,18595
2033,10-09-2022,Vándálísmó,Baja,16865
2034,2021/09/04,Cáídá,Baja,17378
2035,05-22-2021,Caída,Baja,17585
2036,2024/08/03,Accidente,Baja,17110
2037,2022-10-24,Daño estructural,Alta,18166
2038,2021/06/27,Robo,Media,17647
2039,2022/03/27,Vándálísmó,Baja,52169
2040,08/09/2024,Accídénté,Alta,7024214
2041,05-05-2023,Accidente,Baja,18131
2042,2022-05-06,Caída,Baja,18361
2043,2021-08-28,Accídénté,Crítica,16907
2044,02-05-2023,Vandalismo,Alta,3569421
2045,2019/12/14,Vandalismo,Baja,17630
2046,28/07/2020,Vandalismo,Media,18257
2047,06-08-2020,Caída,Baja,16682
2048,01/01/2021,Robo,Crítica,18253
2049,16-09-2023,Cáídá,Media,17958
2050,09-19-2021,Accidente,Media,9180738
2051,2021-10-30,Vándálísmó,Baja,18057
2052,2024-07-29,Vandalismo,Alta,52148
2053,26/12/2021,Robo,Baja,18391
2054,2022-01-23,Daño estructural,Media,7841427
2055,2022-02-15,Accídénté,Crítica,52114
2056,07-11-2020,Róbó,Baja,17894
2057,2022/11/22,Daño estructural,Baja,9492866
2058,03-17-2021,Caída,Baja,18417
2059,2023-08-19,Robo,Media,18600
2060,22/10/2023,Robo,Baja,17740
2061,13-01-2023,Robo,Alta,16924
2062,23-04-2023,Vandalismo,Media,17215
2063,07-12-2023,Caída,Alta,17393
2064,2020/04/05,Daño estructural,Media,17461
2065,2021-10-17,Vandalismo,Crítica,17493
2066,23-12-2020,Daño estructural,Crítica,16913
2067,24/08/2021,Daño estructural,Baja,18403
2068,11-23-2022,Robo,Baja,5224222
2069,27/07/2022,Robo,Alta,16766
2070,07-01-2024,Robo,Baja,17082
2071,2022/04/30,Caída,Alta,17646
2072,2020-04-25,Daño estructural,Media,18376
2073,2024/08/23,Daño estructural,Media,18107
2074,2022/08/26,Caída,Crítica,17846
2075,2024/06/05,Accídénté,Crítica,5071674
2076,2020/03/02,Caída,Alta,17186
2077,07-18-2021,Robo,Crítica,52127
2078,2022-09-03,Caída,Baja,18408
2079,03-29-2020,Dáñó éstrúctúrál,Media,17529
2080,05-31-2022,Daño estructural,Alta,18487
2081,06-05-2024,Robo,Crítica,17283
2082,03-03-2021,Cáídá,Crítica,17852
2083,01-09-2023,Vándálísmó,Baja,3573018
2084,09-02-2022,Robo,Baja,17524
2085,06/04/2023,Daño estructural,Baja,16762
2086,2023/06/27,Dáñó éstrúctúrál,Crítica,5174650
2087,21-05-2024,Caída,Alta,18169
2088,2023-12-02,Caída,Baja,5056315
2089,13/06/2021,Robo,Baja,17345
2090,2022-01-11,Vandalismo,Crítica,5178865
2091,2023/08/03,Róbó,Baja,17006
2092,2020/06/24,Caída,Baja,18464
2093,12-02-2021,Caída,Crítica,18554
2094,20-04-2022,Accidente,Crítica,18062
2095,2023-03-22,Daño estructural,Alta,17034
2096,05-17-2024,Accidente,Baja,18615
2097,2024/04/25,Caída,Alta,17881
2098,2022-02-27,Vandalismo,Crítica,16805
2099,2024-07-15,Róbó,Baja,5246187
2100,2020/11/13,Accidente,Media,17266
2101,26/06/2020,Vandalismo,Alta,18340
2102,2024-05-05,Caída,Media,17625
2103,2023/01/21,Vándálísmó,Crítica,8786012
2104,07-29-2021,Vándálísmó,Media,5799343
2105,2022/09/22,Vandalismo,Crítica,18209
2106,2020-06-11,Robo,Alta,18461
2107,2021/01/28,Robo,Alta,17442
2108,2023/04/08,Vándálísmó,Media,52135
2109,2023-04-30,Daño estructural,Media,17959
2110,11/07/2020,Daño estructural,Crítica,18335
2111,2020-08-09,Accidente,Crítica,5237124
2112,2023-09-30,Vándálísmó,Crítica,17543
2113,2023-08-31,Caída,Crítica,16986
2114,02-07-2023,Robo,Crítica,18575
2115,2024/09/18,Robo,Crítica,17275
2116,2022-12-18,Caída,Crítica,16967
2117,2022/01/04,Dáñó éstrúctúrál,Alta,18027
2118,15/07/2020,Vandalismo,Baja,17806
2119,2020/10/25,Daño estructural,Baja,18345
2120,2023-07-23,Daño estructural,Crítica,18352
2121,2021/02/02,Caída,Baja,7602249
2122,09-28-2024,Daño estructural,Alta,17103
2123,2022-06-10,Caída,Crítica,17327
2124,2024/10/11,Vandalismo,Media,18494
2125,2021-03-07,Vandalismo,Baja,18541
2126,2023/05/23,Vándálísmó,Media,16846
2127,09-01-2023,Robo,Crítica,17964
2128,2019-12-25,Daño estructural,Alta,6819623
2129,2019/11/04,Daño estructural,Crítica,17180
2130,24/12/2020,Róbó,Alta,17034
2131,06-10-2023,Róbó,Alta,17088
2132,2021/11/17,Daño estructural,Alta,17989
2133,03-03-2024,Accidente,Media,17766
2134,2021-08-30,Accidente,Media,17763
2135,2021/11/02,Caída,Baja,17163
2136,16-09-2024,Caída,Crítica,5237113
2137,17-11-2019,Daño estructural,Crítica,8775337
2138,08-06-2024,Daño estructural,Media,17866
2139,07-02-2022,Accidente,Crítica,16772
2140,14-01-2020,Vandalismo,Alta,17147
2141,18/03/2022,Caída,Baja,18104
2142,2020/10/27,Daño estructural,Alta,17426
2143,2023-07-12,Daño estructural,Alta,17677
2144,21-11-2022,Caída,Alta,3566376
2145,30/11/2022,Daño estructural,Baja,17336
2146,2022/02/04,Accidente,Baja,7356676
2147,15-11-2021,Vándálísmó,Alta,4792806
2148,14-09-2024,Cáídá,Crítica,16989
2149,19/03/2022,Accidente,Crítica,18259
2150,21/07/2021,Accídénté,Baja,17622
2151,24-06-2020,Robo,Baja,16780
2152,2022/01/12,Vándálísmó,Baja,8799532
2153,2021/12/12,Caída,Crítica,7602249
2154,11/04/2021,Vandalismo,Media,5241172
2155,2024/07/15,Caída,Baja,17636
2156,06-28-2020,Dáñó éstrúctúrál,Media,18464
2157,2023/07/15,Accidente,Crítica,17792
2158,29/05/2020,Accidente,Alta,17027
2159,2020/06/30,Robo,Crítica,18299
2160,2023-08-24,Caída,Baja,17447
2161,2023/05/22,Robo,Baja,18635
2162,2024/05/07,Daño estructural,Baja,18460
2163,2020-08-01,Accidente,Media,7902706
2164,2023/06/02,Vandalismo,Media,17930
2165,24-05-2021,Dáñó éstrúctúrál,Media,7861574
2166,2020/03/20,Daño estructural,Crítica,7127773
2167,05-13-2021,Accídénté,Baja,17906
2168,27/09/2024,Caída,Baja,17176
2169,02-24-2020,Daño estructural,Crítica,52181
2170,11-09-2022,Róbó,Crítica,18101
2171,07-11-2019,Accidente,Crítica,18568
2172,2024-03-12,Vandalismo,Crítica,17990
2173,10-18-2021,Vandalismo,Baja,18579
2174,03-31-2020,Accidente,Baja,17421
2175,03/08/2021,Vandalismo,Alta,52094
2176,29-08-2022,Caída,Media,7840614
2177,2020-06-25,Robo,Media,17886
2178,2021-11-23,Caída,Crítica,18607
2179,2020/04/22,Accídénté,Alta,17030
2180,2021/06/11,Robo,Crítica,18299
2181,2023/07/22,Accidente,Crítica,16747
2182,2022/09/23,Dáñó éstrúctúrál,Alta,17542
2183,27-07-2020,Cáídá,Crítica,52088
2184,08-08-2022,Accidente,Baja,7280401
2185,04-10-2023,Caída,Media,17317
2186,02-12-2023,Vandalismo,Crítica,9438309
2187,19-11-2020,Caída,Alta,8218587
2188,05-02-2022,Vandalismo,Alta,17358
2189,04-05-2021,Robo,Baja,17644
2190,10-25-2023,Daño estructural,Baja,18449
2191,2019/11/18,Vandalismo,Alta,5213823
2192,2023/11/08,Caída,Crítica,17321
2193,29-01-2020,Daño estructural,Crítica,18409
2194,21-10-2023,Cáídá,Alta,17438
2195,2021/05/21,Caída,Alta,7861574
2196,2022-12-22,Caída,Crítica,9294501
2197,20-12-2021,Robo,Baja,17899
2198,2021-11-09,Caída,Media,18564
2199,2022/06/09,Caída,Baja,18371
2200,21-06-2023,Robo,Baja,52203
2201,01-30-2024,Daño estructural,Media,18313
2202,2024-03-12,Daño estructural,Media,52213
2203,2024/03/12,Accidente,Crítica,7021749
2204,2022/06/08,Caída,Media,17530
2205,2023-02-11,Vándálísmó,Baja,17993
2206,03-11-2020,Daño estructural,Baja,18268
2207,25/11/2023,Accidente,Media,17977
2208,09-18-2021,Caída,Crítica,17864
2209,12-13-2021,Dáñó éstrúctúrál,Crítica,5195385
2210,2024/06/14,Accidente,Media,7886698
2211,05-26-2024,Daño estructural,Crítica,16921
2212,04-10-2022,Accidente,Crítica,18094
2213,07/01/2021,Accidente,Media,52190
2214,2020-06-28,Vándálísmó,Media,18107
2215,04/08/2023,Accidente,Media,5241169
2216,12-16-2021,Daño estructural,Baja,17940
2217,2023/01/07,Vandalismo,Crítica,17961
2218,2024-07-25,Daño estructural,Media,17775
2219,12-28-2020,Daño estructural,Baja,17033
2220,14-09-2022,Daño estructural,Baja,17200
2221,04-27-2022,Daño estructural,Media,17646
2222,01/04/2024,Daño estructural,Baja,16815
2223,2020/08/02,Robo,Media,18048
2224,2020/04/07,Cáídá,Alta,16790
2225,2021/11/07,Vandalismo,Crítica,451442
2226,2023-12-05,Caída,Baja,17030
2227,02/04/2022,Caída,Media,9269361
2228,13/05/2024,Caída,Baja,16873
2229,2022-10-18,Robo,Media,18221
2230,05/01/2020,Caída,Baja,17995
2231,09/01/2023,Caída,Baja,3568169
2232,2020/10/06,Accidente,Media,18427
2233,07-01-2022,Robo,Baja,16883
2234,09-11-2023,Vandalismo,Crítica,17186
2235,2020/08/20,Vandalismo,Alta,52102
2236,2023/03/27,Dáñó éstrúctúrál,Media,6905562
2237,05-01-2023,Vandalismo,Baja,18380
2238,25-10-2022,Daño estructural,Crítica,17879
2239,09/02/2021,Robo,Baja,16908
2240,2023-10-11,Vandalismo,Baja,7838836
2241,27/05/2023,Accídénté,Alta,5240280
2242,16/07/2022,Accidente,Alta,16906
2243,2020-08-25,Accidente,Baja,18067
2244,2024-07-29,Caída,Alta,52221
2245,2022/08/22,Robo,Crítica,18323
2246,05/12/2023,Accidente,Media,16865
2247,08-22-2024,Robo,Alta,17955
2248,31-07-2022,Accidente,Media,8799543
2249,31-10-2019,Robo,Alta,17173
2250,2024/02/24,Accidente,Media,18393
2251,2020/12/16,Róbó,Baja,17127
2252,09-03-2021,Vandalismo,Alta,16756
2253,08-14-2023,Caída,Baja,18540
2254,2022/06/09,Caída,Alta,17064
2255,05/06/2023,Vandalismo,Alta,451321
2256,2020-02-07,Dáñó éstrúctúrál,Baja,17533
2257,2021/07/22,Accidente,Baja,5240105
2258,09/06/2021,Daño estructural,Alta,7130041
2259,11-06-2022,Daño estructural,Crítica,16678
2260,2021-04-19,Caída,Crítica,17351
2261,05-21-2020,Vandalismo,Baja,52157
2262,03-16-2021,Robo,Alta,52087
2263,10-03-2020,Accídénté,Alta,7126531
2264,2024-09-25,Daño estructural,Crítica,18497
2265,25-12-2021,Cáídá,Baja,18394
2266,02-15-2021,Vándálísmó,Alta,3740788
2267,09-01-2022,Robo,Crítica,17103
2268,2023/08/31,Robo,Media,17880
2269,07-15-2023,Vandalismo,Alta,8891609
2270,2022-01-18,Daño estructural,Crítica,7908163
2271,12/09/2020,Daño estructural,Alta,18544
2272,12-17-2020,Cáídá,Media,18556
2273,14-07-2020,Vandalismo,Baja,18066
2274,2023-07-31,Dáñó éstrúctúrál,Media,5653903
2275,05-09-2020,Dáñó éstrúctúrál,Media,17368
2276,15-02-2020,Cáídá,Baja,17657
2277,25/08/2021,Caída,Media,17148
2278,2021/12/14,Accídénté,Baja,16768
2279,09-12-2021,Daño estructural,Baja,18249
2280,2023/03/14,Accidente,Media,52192
2281,2023/04/24,Vandalismo,Media,17307
2282,14-12-2020,Robo,Baja,5209024
2283,05-08-2022,Accidente,Crítica,17492
2284,2022/03/02,Accidente,Alta,18022
2285,26/01/2024,Accidente,Alta,18390
2286,2020-12-13,Daño estructural,Media,52191
2287,16-01-2021,Vandalismo,Media,52181
2288,2024/02/17,Vandalismo,Alta,52181
2289,2019-12-30,Caída,Crítica,17807
2290,31/03/2023,Daño estructural,Baja,17350
2291,2020/01/06,Róbó,Media,18091
2292,02-02-2024,Caída,Baja,17119
2293,2020-03-03,Cáídá,Media,52232
2294,18-07-2020,Vándálísmó,Baja,17219
2295,09-16-2020,Caída,Crítica,8776081
2296,11-04-2022,Robo,Crítica,7903107
2297,02/11/2023,Vandalismo,Baja,16764
2298,15/07/2021,Robo,Crítica,7142118
2299,13-12-2022,Caída,Crítica,16910
2300,05-05-2020,Dáñó éstrúctúrál,Baja,18577
2301,2021/05/21,Caída,Alta,18266
2302,2021-02-14,Accidente,Media,5075483
2303,2020/10/21,Accidente,Crítica,17495
2304,01/12/2022,Robo,Alta,17214
2305,2021/05/05,Robo,Crítica,18412
2306,12-31-2022,Robo,Crítica,17882
2307,05-23-2023,Accidente,Alta,17522
2308,19-12-2019,Accídénté,Alta,7168553
2309,09-03-2022,Accídénté,Media,16683
2310,14-12-2019,Accidente,Alta,52227
2311,16-09-2023,Caída,Alta,17747
2312,06-29-2024,Robo,Crítica,17801
2313,29-01-2024,Dáñó éstrúctúrál,Crítica,52070
2314,2021-06-29,Robo,Crítica,18402
2315,02/04/2022,Daño estructural,Baja,4737942
2316,11-04-2019,Accidente,Media,17809
2317,2021/10/25,Vandalismo,Baja,9179375
2318,24/10/2020,Vandalismo,Crítica,17120
2319,14-09-2022,Accidente,Crítica,17284
2320,09-11-2022,Vándálísmó,Baja,7861574
2321,26-06-2023,Accidente,Crítica,17430
2322,05/01/2022,Accidente,Alta,18148
2323,2021/08/09,Robo,Crítica,16763
2324,2022-08-26,Robo,Crítica,52199
2325,11-29-2019,Robo,Crítica,8914010
