ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
2111,2,2,Aceptable,8914010,20/11/2021
2112,5,5,Excelente,52180,15/01/2021
2113,3,4,Muy bueno,17874,08-02-2023
2114,1,2,Regular,7591607,05-07-2023
2115,4,4,Excelente,7126585,29-12-2021
2116,1,1,Deficiente,17248,02-10-2021
2117,1,2,Regular,18458,02-06-2021
2118,3,3,Muy bueno,7107695,10/10/2022
2119,5,5,Excelente,5654057,21/03/2021
2120,5,5,Excelente,18061,01-04-2022
2121,1,1,Deficiente,17033,12-12-2022
2122,5,5,Excelente,17405,2023-10-02
2123,4,5,Excelente,5237126,05-04-2021
2124,4,4,Excelente,5197210,2021-02-03
2125,5,4,Excelente,17653,25-03-2023
2126,3,3,Muy bueno,3531279,09/04/2022
2127,3,2,Aceptable,17755,2022-04-28
2128,4,3,Muy bueno,17729,2022/02/14
2129,1,1,Deficiente,5654059,10-25-2021
2130,5,5,Excelente,7126577,2023-07-15
2131,2,3,Aceptable,18099,2021/02/06
2132,2,1,Regular,3558513,19/08/2023
2133,1,1,Deficiente,4796512,2022/11/14
2134,4,3,Muy bueno,5246192,2023/07/18
2135,2,2,Aceptable,17796,2022/11/26
2136,4,3,Muy bueno,18496,2022/03/18
2137,4,4,Excelente,18157,09-03-2023
2138,2,2,Aceptable,16717,2022/09/16
2139,1,1,Deficiente,7882665,2023-08-06
2140,2,3,Aceptable,17789,2022/02/02
2141,2,2,Aceptable,18340,09-06-2021
2142,4,5,Excelente,17614,2023/09/26
2143,1,1,Deficiente,17300,28/02/2023
2144,4,3,Muy bueno,7248182,2022-11-16
2145,1,1,Deficiente,17507,2022/07/17
2146,5,4,Excelente,18003,01-09-2023
2147,1,2,Regular,3568959,26-03-2023
2148,5,5,Excelente,17049,21/04/2021
2149,1,1,Deficiente,16841,13/04/2023
2150,2,1,Regular,17259,2022/05/09
2151,4,5,Excelente,17903,2023-01-01
2152,2,1,Regular,9424149,10-24-2022
2153,4,5,Excelente,17178,2023-07-28
2154,4,4,Excelente,17404,2022-05-13
2155,1,1,Deficiente,3568168,2022/08/24
2156,4,4,Excelente,16915,2022-05-07
2157,5,4,Excelente,17409,10-27-2022
2158,1,2,Regular,17371,04-29-2023
2159,5,5,Excelente,17035,2021-11-27
2160,3,3,Muy bueno,18111,2023-04-29
2161,1,2,Regular,17124,2023-10-29
2162,1,1,Deficiente,17211,2022/05/17
2163,2,3,Aceptable,18267,2022-11-24
2164,5,4,Excelente,5204992,2022/03/28
2165,1,2,Regular,7129053,11-09-2021
2166,5,5,Excelente,3568695,10-27-2021
2167,3,3,Muy bueno,52121,02-02-2022
2168,3,2,Aceptable,52142,2022-01-24
2169,3,2,Aceptable,17952,2023-09-22
2170,1,1,Deficiente,17171,09/02/2022
2171,3,3,Muy bueno,17884,2021-03-08
2172,4,5,Excelente,17303,11-30-2021
2173,4,5,Excelente,17301,07-09-2022
2174,3,4,Muy bueno,18469,2023/02/13
2175,3,2,Aceptable,18332,17/10/2023
2176,2,2,Aceptable,18568,10/11/2022
2177,2,3,Aceptable,17249,08/12/2021
2178,2,2,Aceptable,18113,11/07/2022
2179,2,3,Aceptable,52054,17/11/2022
2180,4,3,Muy bueno,17216,05-04-2022
2181,1,2,Regular,17033,03-06-2023
2182,5,5,Excelente,17920,04-12-2023
2183,4,5,Excelente,5220866,08-15-2022
2184,5,5,Excelente,8909095,06-16-2023
2185,1,1,Deficiente,17288,11-26-2022
2186,3,3,Muy bueno,18477,08-01-2022
2187,2,3,Aceptable,17344,05-08-2021
2188,3,2,Aceptable,18534,08-07-2022
2189,2,2,Aceptable,18225,2022-03-29
2190,1,1,Deficiente,5219924,08-22-2022
2191,3,3,Muy bueno,52044,07-23-2022
2192,1,2,Regular,6819627,09-09-2022
2193,2,2,Aceptable,17327,2023/09/16
2194,5,5,Excelente,17056,22/10/2021
2195,5,4,Excelente,16929,2023-12-22
2196,1,1,Deficiente,52195,10-30-2022
2197,3,2,Aceptable,17966,21/03/2021
2198,4,4,Excelente,17416,07-24-2022
2199,3,2,Aceptable,6819612,2022-01-01
2200,3,3,Muy bueno,16898,12-13-2022
2201,2,2,Aceptable,17940,2022/03/15
2202,1,1,Deficiente,18363,04-27-2023
2203,1,2,Regular,3962563,2021/11/30
2204,2,3,Aceptable,52159,01-26-2022
2205,3,4,Muy bueno,18347,06-19-2023
2206,4,3,Muy bueno,17528,12-07-2023
2207,3,3,Muy bueno,8909085,25/02/2022
2208,4,3,Muy bueno,6819614,11-10-2021
2209,1,1,Deficiente,17464,08/02/2021
2210,4,3,Muy bueno,52130,18/02/2021
2211,5,5,Excelente,52065,08-04-2023
2212,5,5,Excelente,5211511,2022-08-03
2213,5,5,Excelente,16923,02-07-2021
2214,4,3,Muy bueno,17091,04/07/2021
2215,3,3,Muy bueno,17396,10-30-2021
2216,1,1,Deficiente,17976,16-08-2023
2217,2,1,Regular,17465,2021-11-25
2218,2,3,Aceptable,17680,2023/06/21
2219,5,5,Excelente,17903,29/03/2023
2220,5,4,Excelente,18235,11-02-2023
2221,4,3,Muy bueno,17804,31/12/2023
2222,5,5,Excelente,52132,11-24-2021
2223,1,1,Deficiente,7927289,2022-10-07
2224,2,2,Aceptable,7125670,09-28-2023
2225,5,4,Excelente,7059771,15/11/2023
2226,1,2,Regular,17564,2023/03/13
2227,1,1,Deficiente,7248141,17/04/2022
2228,5,4,Excelente,5241173,04/01/2022
2229,4,4,Excelente,17539,03-16-2023
2230,3,2,Aceptable,18531,02-28-2022
2231,2,1,Regular,5240107,2022/09/17
2232,3,4,Muy bueno,52074,02-27-2023
2233,1,2,Regular,17648,21/12/2023
2234,5,4,Excelente,18192,13-03-2023
2235,5,4,Excelente,17980,08-03-2022
2236,3,3,Muy bueno,17341,05-28-2022
2237,2,3,Aceptable,18613,27/01/2022
2238,2,2,Aceptable,18512,01-01-2021
2239,2,2,Aceptable,17891,13-04-2021
2240,3,4,Muy bueno,52208,11-02-2021
2241,2,2,Aceptable,3566376,30-01-2021
2242,2,3,Aceptable,5241181,2022/05/03
2243,5,5,Excelente,17062,2022-12-31
2244,3,4,Muy bueno,16714,2021/02/18
2245,2,3,Aceptable,17557,2023-03-05
2246,3,2,Aceptable,17261,2021-06-04
2247,1,2,Regular,52068,17/01/2021
2248,2,1,Regular,17666,2021/05/20
2249,1,1,Deficiente,17952,07-18-2023
2250,4,5,Excelente,16905,27-04-2022
2251,1,1,Deficiente,17114,2022/09/02
2252,1,2,Regular,16955,04-08-2021
2253,4,5,Excelente,52902,04-04-2022
2254,2,1,Regular,18427,2021-10-12
2255,2,1,Regular,52191,06-13-2022
2256,2,1,Regular,52201,2023/10/02
2257,5,5,Excelente,7280401,10-11-2022
2258,3,2,Aceptable,18544,17-04-2021
2259,4,4,Excelente,17730,09-06-2022
2260,1,1,Deficiente,17609,01/12/2021
2261,5,5,Excelente,17514,12-10-2022
2262,4,5,Excelente,7125612,2022-04-25
2263,3,3,Muy bueno,18011,13/12/2021
2264,3,2,Aceptable,17819,2023-01-30
2265,1,2,Regular,17004,20/10/2023
2266,2,2,Aceptable,4989388,27-06-2021
2267,4,3,Muy bueno,18579,2022-07-29
2268,5,5,Excelente,17700,2023/08/23
2269,3,2,Aceptable,3994618,13-09-2023
2270,1,1,Deficiente,17467,19-02-2021
2271,4,3,Muy bueno,52177,2023-04-21
2272,4,4,Excelente,17414,11-09-2021
2273,1,1,Deficiente,16930,11-16-2023
2274,5,5,Excelente,18061,2023-01-11
2275,4,5,Excelente,16750,2023/09/18
2276,3,2,Aceptable,18625,24/07/2021
2277,4,3,Muy bueno,17897,07/04/2021
2278,4,5,Excelente,16751,21-10-2023
2279,1,1,Deficiente,7840483,05/01/2022
2280,1,1,Deficiente,16716,2023-06-05
2281,4,3,Muy bueno,8799950,03-19-2021
2282,1,1,Deficiente,3573208,14-04-2023
2283,3,3,Muy bueno,16942,2022/11/13
2284,1,1,Deficiente,17503,08/01/2023
2285,5,5,Excelente,17891,2021/06/15
2286,5,5,Excelente,16946,01-09-2023
2287,5,5,Excelente,7247916,13-12-2022
2288,2,3,Aceptable,18142,2023-03-10
2289,4,5,Excelente,18611,13-03-2022
2290,3,4,Muy bueno,16864,2023/07/07
2291,5,4,Excelente,17460,12/11/2023
2292,1,1,Deficiente,5241182,05-06-2022
2293,3,4,Muy bueno,7021646,2021-11-16
2294,4,4,Excelente,16871,21/05/2023
2295,1,2,Regular,52139,01-07-2021
2296,1,1,Deficiente,18282,01-03-2022
2297,5,5,Excelente,16897,2023/07/28
2298,3,4,Muy bueno,3991153,22/09/2023
2299,4,4,Excelente,18052,2022-05-05
2300,3,2,Aceptable,17260,08-19-2021
2301,5,4,Excelente,17916,05-02-2022
2302,5,4,Excelente,18198,2021-11-03
2303,1,1,Deficiente,17654,2021-06-28
2304,2,2,Aceptable,18370,05-03-2021
2305,2,3,Aceptable,9269361,13/02/2021
2306,5,5,Excelente,4795141,04-28-2022
2307,1,1,Deficiente,16761,2023-01-03
2308,4,5,Excelente,8799532,2023/04/13
2309,3,4,Muy bueno,18062,04-25-2021
2310,1,1,Deficiente,18562,2022-11-26
2311,2,3,Aceptable,17735,06-14-2022
2312,2,2,Aceptable,5246185,09-02-2022
2313,1,1,Deficiente,17594,14-01-2023
2314,5,4,Excelente,18483,2022-05-13
2315,2,1,Regular,16978,02-05-2023
2316,1,2,Regular,4749889,08-01-2021
2317,2,2,Aceptable,17272,2022/04/16
2318,3,3,Muy bueno,17089,05-10-2023
2319,1,1,Deficiente,18215,30-09-2021
2320,4,4,Excelente,18419,02/04/2022
2321,5,5,Excelente,18543,09-13-2022
2322,3,4,Muy bueno,18232,26/12/2023
2323,5,5,Excelente,17445,2022-08-20
2324,5,5,Excelente,16811,08/12/2022
2325,4,4,Excelente,17035,23-02-2022
2326,2,2,Aceptable,52115,2022-05-27
2327,1,2,Regular,18420,2022-10-18
2328,5,5,Excelente,18215,2022/05/08
2329,3,4,Muy bueno,17592,2021-10-10
2330,2,2,Aceptable,18102,11/11/2021
2331,5,5,Excelente,5237134,2022/06/07
2332,2,3,Aceptable,18324,20/01/2022
2333,2,3,Aceptable,5107830,2021/06/09
2334,5,4,Excelente,18050,2021/10/06
2335,1,2,Regular,4985933,02-17-2021
2336,4,4,Excelente,17445,25/11/2021
2337,5,5,Excelente,18169,2023/03/25
2338,2,3,Aceptable,8799551,2022-06-10
2339,5,5,Excelente,52125,23-08-2023
2340,4,5,Excelente,17144,2022/11/27
2341,2,1,Regular,7126585,2023-03-04
2342,2,1,Regular,17889,2022-05-13
2343,5,5,Excelente,17520,2021/05/04
2344,2,1,Regular,5653965,2021/12/15
2345,3,2,Aceptable,18327,31/12/2022
2346,4,5,Excelente,17957,08-15-2022
2347,1,1,Deficiente,4737855,16-09-2022
2348,3,4,Muy bueno,17035,02-22-2021
2349,4,4,Excelente,17257,16/06/2023
2350,5,5,Excelente,16747,2023/07/29
2351,5,5,Excelente,52050,22/10/2021
2352,4,4,Excelente,18541,24/04/2022
2353,3,4,Muy bueno,17532,15-04-2023
2354,4,5,Excelente,16902,2022-12-15
2355,5,5,Excelente,17464,08-05-2021
2356,4,5,Excelente,3573048,2023-12-20
2357,3,2,Aceptable,52122,10-24-2022
2358,2,1,Regular,5246193,2022-10-13
2359,4,5,Excelente,7933003,2021-05-10
2360,2,1,Regular,17783,2021-09-04
2361,2,2,Aceptable,18618,08-02-2021
2362,2,1,Regular,17057,11-25-2023
2363,3,2,Aceptable,17052,02-05-2021
2364,5,4,Excelente,7838836,09-02-2022
2365,4,3,Muy bueno,7074478,30/05/2021
2366,4,5,Excelente,8907324,13/12/2023
2367,1,1,Deficiente,17414,05-02-2023
2368,3,3,Muy bueno,3573053,2022-10-10
2369,2,1,Regular,17271,2022/01/29
2370,1,1,Deficiente,16752,10-16-2022
2371,1,2,Regular,16660,08-01-2021
2372,5,4,Excelente,17680,06-09-2023
2373,3,3,Muy bueno,7162223,2023/12/12
2374,2,3,Aceptable,18535,17-03-2022
2375,2,3,Aceptable,17216,04-02-2021
2376,3,2,Aceptable,17292,15-10-2021
2377,3,4,Muy bueno,52195,02/06/2022
2378,4,4,Excelente,52203,18-01-2021
2379,4,3,Muy bueno,17820,2022-04-19
2380,3,4,Muy bueno,17022,2021/10/31
2381,1,1,Deficiente,18460,11-19-2021
2382,4,5,Excelente,18351,2023-03-14
2383,4,4,Excelente,18098,24-02-2022
2384,5,4,Excelente,52162,17-10-2022
2385,3,2,Aceptable,17802,2021/12/04
2386,2,1,Regular,16698,16-11-2023
2387,4,5,Excelente,16676,01-05-2022
2388,5,5,Excelente,8785368,2022/11/21
2389,5,4,Excelente,16830,28/01/2021
2390,5,4,Excelente,4738111,2023/06/20
2391,4,3,Muy bueno,17520,2021-05-31
2392,1,1,Deficiente,17908,2023-02-10
2393,3,3,Muy bueno,17106,22/06/2021
2394,1,1,Deficiente,8799633,24-09-2022
2395,4,3,Muy bueno,18449,12-09-2021
2396,5,5,Excelente,17218,09-04-2022
2397,1,1,Deficiente,18344,2021/04/15
2398,3,2,Aceptable,18196,2021-10-14
2399,3,4,Muy bueno,18191,2021-05-22
2400,4,5,Excelente,16699,25-01-2023
2401,4,5,Excelente,5224222,2021/01/04
2402,3,3,Muy bueno,52208,30/11/2021
2403,5,4,Excelente,8799950,2021/02/01
2404,4,4,Excelente,17532,03-25-2023
2405,4,4,Excelente,17870,24-02-2021
2406,1,2,Regular,17965,2021-06-18
2407,4,5,Excelente,52125,26-09-2021
2408,3,3,Muy bueno,17325,2022-07-01
2409,2,1,Regular,5158861,12/09/2023
2410,2,2,Aceptable,17502,2022/08/26
2411,3,4,Muy bueno,17524,2021-08-28
2412,4,4,Excelente,16994,2023/01/16
2413,4,3,Muy bueno,17623,11/10/2021
2414,3,3,Muy bueno,18423,18-09-2021
2415,4,4,Excelente,17312,29-11-2023
2416,5,5,Excelente,18496,2022/07/20
2417,1,2,Regular,5246186,2021-12-17
2418,2,1,Regular,7168609,28-11-2023
2419,2,1,Regular,52095,2023-01-14
2420,4,3,Muy bueno,17525,07-24-2022
2421,1,1,Deficiente,17812,2021-04-29
2422,2,2,Aceptable,7882665,21-05-2021
2423,5,5,Excelente,18341,2021/07/31
2424,4,4,Excelente,17348,2023/06/22
2425,3,3,Muy bueno,5158970,13-12-2022
2426,2,2,Aceptable,17397,01/01/2023
2427,2,1,Regular,17172,2023-10-19
2428,1,1,Deficiente,5237135,18/07/2021
2429,4,5,Excelente,17197,2023-06-24
2430,3,4,Muy bueno,16997,05-13-2023
2431,1,2,Regular,6819612,29/10/2023
2432,5,5,Excelente,16851,2021/10/13
2433,1,2,Regular,16900,2021/05/27
2434,3,3,Muy bueno,5237124,13/08/2023
2435,1,1,Deficiente,18486,2023-09-04
2436,5,4,Excelente,17294,08-05-2022
2437,1,1,Deficiente,18005,2022/10/22
2438,5,5,Excelente,16823,29-08-2023
2439,4,3,Muy bueno,17130,08-02-2022
2440,5,4,Excelente,17839,2021-03-19
2441,5,5,Excelente,17005,2023-05-21
2442,1,2,Regular,17829,23/06/2023
2443,2,2,Aceptable,17211,2022/09/20
2444,4,3,Muy bueno,17324,12/08/2022
2445,5,4,Excelente,17510,2021-05-18
2446,5,4,Excelente,52187,19/08/2021
2447,1,2,Regular,18264,2022-12-05
2448,1,2,Regular,4749887,2022-12-08
2449,4,3,Muy bueno,18153,2023/07/13
2450,5,5,Excelente,18533,01/04/2023
2451,2,1,Regular,18190,2023/07/15
2452,5,5,Excelente,17388,03-11-2021
2453,1,2,Regular,17346,27-07-2023
2454,5,5,Excelente,17243,16-04-2021
2455,2,1,Regular,16904,2021-02-22
2456,5,4,Excelente,17875,2021/02/28
2457,1,1,Deficiente,5237135,2023/11/29
2458,4,4,Excelente,16868,02-07-2023
2459,4,3,Muy bueno,6819625,2023-02-06
2460,4,3,Muy bueno,16894,2021/04/02
2461,4,3,Muy bueno,18096,2022/12/04
2462,5,5,Excelente,17434,26/10/2022
2463,3,4,Muy bueno,5237133,2023/08/23
2464,1,2,Regular,17115,31-05-2021
2465,3,2,Aceptable,17062,08-04-2023
2466,1,2,Regular,9438309,06-14-2022
2467,3,2,Aceptable,17634,06-05-2022
2468,3,2,Aceptable,17692,06-11-2023
2469,3,3,Muy bueno,18052,06/12/2023
2470,4,3,Muy bueno,17181,11-03-2023
2471,4,3,Muy bueno,18415,08-22-2021
2472,4,4,Excelente,18106,04-10-2022
2473,5,5,Excelente,18390,09/02/2023
2474,4,3,Muy bueno,18130,2023/01/10
2475,2,1,Regular,17695,03-10-2021
2476,1,1,Deficiente,17455,29-01-2021
2477,5,4,Excelente,16834,2022/12/26
2478,1,1,Deficiente,5178801,11-12-2021
2479,1,1,Deficiente,18105,02-17-2023
2480,3,3,Muy bueno,18062,2022-03-11
2481,3,3,Muy bueno,17307,2021/05/11
2482,5,5,Excelente,17687,17/10/2023
2483,4,3,Muy bueno,17516,29/09/2023
2484,2,3,Aceptable,17833,2021/10/03
2485,1,1,Deficiente,17110,2022/10/07
2486,3,2,Aceptable,18570,11/11/2021
2487,5,4,Excelente,7403983,2023/01/15
2488,1,1,Deficiente,5237133,2021/03/04
2489,1,2,Regular,52078,09-27-2021
2490,5,4,Excelente,5240281,2022/09/18
2491,4,4,Excelente,18062,2023-05-16
2492,2,3,Aceptable,17172,08/12/2022
2493,3,4,Muy bueno,52231,08-12-2022
2494,5,5,Excelente,17086,10-03-2021
2495,3,3,Muy bueno,4796512,2022-12-23
2496,1,1,Deficiente,17013,06-23-2021
2497,3,2,Aceptable,5240275,10-21-2021
2498,5,4,Excelente,18470,2022-05-31
2499,3,3,Muy bueno,5241175,02-12-2021
2500,1,2,Regular,18119,2022/06/25
2501,5,5,Excelente,6819620,2023/06/21
2502,2,1,Regular,17437,19/09/2023
2503,5,4,Excelente,52165,2022-06-04
2504,5,5,Excelente,16748,05-21-2021
2505,2,3,Aceptable,18349,12-06-2022
2506,2,1,Regular,52061,05-04-2022
2507,1,1,Deficiente,16847,2022-04-29
2508,2,3,Aceptable,9438309,04-15-2022
2509,5,5,Excelente,18079,2023/04/15
2510,4,4,Excelente,8941727,11-20-2022
2511,2,3,Aceptable,17590,26-02-2023
2512,3,3,Muy bueno,5246180,31-08-2022
2513,1,2,Regular,52229,22-03-2022
2514,5,5,Excelente,52073,01-17-2023
2515,5,5,Excelente,18194,2023-01-07
2516,1,1,Deficiente,4986142,11-26-2021
2517,4,4,Excelente,4730819,2021/05/17
2518,4,3,Muy bueno,5196548,08-24-2023
2519,3,3,Muy bueno,18465,24/05/2022
2520,4,3,Muy bueno,5195385,23/08/2021
2521,3,2,Aceptable,18047,2021-11-03
2522,4,4,Excelente,18227,06/08/2022
2523,1,2,Regular,5237131,2022/06/04
2524,1,2,Regular,5240327,2022/11/17
2525,1,1,Deficiente,52167,02-03-2021
2526,3,4,Muy bueno,17811,02-27-2023
2527,1,1,Deficiente,17489,24-11-2022
2528,4,3,Muy bueno,5240281,2022-05-17
2529,4,3,Muy bueno,8941727,11-08-2022
2530,4,3,Muy bueno,6819624,2023/12/14
2531,3,3,Muy bueno,17969,29/06/2021
2532,4,3,Muy bueno,5246181,2021/04/25
2533,4,4,Excelente,17835,2021-11-14
2534,5,5,Excelente,17154,2023-05-16
2535,4,5,Excelente,17656,2023/08/14
2536,2,1,Regular,17671,2021-12-21
2537,5,5,Excelente,18216,09-30-2023
2538,4,5,Excelente,4985933,26-10-2021
2539,2,1,Regular,17012,13/05/2023
2540,4,3,Muy bueno,3573055,02-04-2023
2541,1,1,Deficiente,7591499,28/04/2023
2542,3,2,Aceptable,3573015,18/03/2022
2543,4,4,Excelente,7928031,08-23-2021
2544,4,5,Excelente,5219924,2021/08/03
2545,2,1,Regular,16830,24/10/2022
2546,3,2,Aceptable,8891609,04/02/2021
2547,2,3,Aceptable,16878,2021-12-12
2548,5,5,Excelente,17068,07-10-2021
2549,5,5,Excelente,3573058,2022/12/30
2550,2,2,Aceptable,5246187,2023-12-25
2551,3,3,Muy bueno,18112,2021-01-12
2552,3,4,Muy bueno,7362864,04-06-2021
2553,4,3,Muy bueno,18082,20/02/2021
2554,5,5,Excelente,16906,2021/06/12
2555,2,1,Regular,52161,04-11-2023
2556,1,2,Regular,17335,03-16-2022
2557,1,1,Deficiente,17844,11-25-2023
2558,5,5,Excelente,18615,2022/07/22
2559,5,5,Excelente,3567539,19-01-2023
2560,4,5,Excelente,5653924,11-28-2022
2561,4,5,Excelente,52093,17/12/2022
2562,3,3,Muy bueno,7591554,14/05/2022
2563,4,5,Excelente,17253,09-30-2021
2564,3,4,Muy bueno,18554,2023/07/05
2565,1,2,Regular,17639,03-12-2023
2566,4,4,Excelente,18375,2022/02/06
2567,4,3,Muy bueno,17751,2021/04/07
2568,4,3,Muy bueno,5653971,09-12-2022
2569,1,2,Regular,17305,27-05-2022
2570,3,2,Aceptable,17407,03-13-2022
2571,5,5,Excelente,7024214,2021/09/08
2572,2,2,Aceptable,5654012,13/12/2023
2573,5,5,Excelente,18022,2021-03-18
2574,1,1,Deficiente,18430,2023-07-10
2575,3,3,Muy bueno,7838818,25-11-2021
2576,3,3,Muy bueno,17622,2023/03/24
2577,4,4,Excelente,17342,10-25-2023
2578,1,1,Deficiente,17266,2022-08-14
2579,1,1,Deficiente,52209,28/02/2021
2580,5,4,Excelente,17144,01-06-2021
2581,4,3,Muy bueno,18357,04/10/2023
2582,3,2,Aceptable,18391,2022/07/15
2583,5,4,Excelente,52110,2022/07/25
2584,3,4,Muy bueno,52131,08-19-2021
2585,5,5,Excelente,17034,2021/02/04
2586,5,5,Excelente,17265,02-04-2021
2587,3,4,Muy bueno,18418,12-21-2021
2588,2,3,Aceptable,18560,10/07/2023
2589,5,5,Excelente,17634,21-02-2023
2590,1,2,Regular,16662,18-03-2021
2591,4,4,Excelente,5197210,28/11/2023
2592,4,5,Excelente,5653967,19-06-2022
2593,2,2,Aceptable,3739833,06-06-2021
2594,3,4,Muy bueno,7591499,16/08/2022
2595,4,3,Muy bueno,17334,2023/07/15
2596,2,1,Regular,52166,29-07-2021
2597,4,5,Excelente,17659,2021-10-27
2598,5,5,Excelente,17597,07-14-2023
2599,3,3,Muy bueno,17820,2023-07-27
2600,3,4,Muy bueno,18371,2022-07-14
2601,4,3,Muy bueno,17737,2022-05-12
2602,1,2,Regular,7838758,19-03-2022
2603,4,3,Muy bueno,18590,2023-10-06
2604,5,4,Excelente,18384,2021-09-25
2605,2,3,Aceptable,18631,24-11-2022
2606,1,2,Regular,52211,01/08/2021
2607,5,5,Excelente,17924,10-24-2022
2608,4,5,Excelente,8799543,2021/11/08
2609,2,2,Aceptable,5219929,25-05-2023
2610,2,2,Aceptable,8799604,30-10-2021
2611,2,2,Aceptable,17213,2022-11-04
2612,1,1,Deficiente,17931,2021/10/23
2613,4,4,Excelente,18016,2022/08/22
2614,2,1,Regular,5211176,26/05/2021
2615,4,4,Excelente,18466,2023/03/11
2616,1,1,Deficiente,17990,26/04/2023
2617,1,2,Regular,4704499,06/01/2023
2618,4,5,Excelente,17160,19/07/2023
2619,3,3,Muy bueno,16710,06-24-2022
2620,3,2,Aceptable,17595,2022-11-14
2621,1,2,Regular,18216,2023/01/17
2622,2,3,Aceptable,17801,2022-06-18
2623,2,2,Aceptable,52125,2022-06-29
2624,1,2,Regular,16834,13-03-2023
2625,1,1,Deficiente,17387,2022-08-20
2626,1,1,Deficiente,17140,2023-04-11
2627,4,3,Muy bueno,7802464,2023/02/21
2628,5,5,Excelente,17013,2022/12/20
2629,3,3,Muy bueno,17512,03/11/2022
2630,4,5,Excelente,17862,23/04/2023
2631,4,5,Excelente,18132,2022/07/13
2632,5,5,Excelente,8799550,2021-04-20
2633,2,1,Regular,17645,10-14-2021
2634,4,4,Excelente,18434,2022/01/19
2635,3,2,Aceptable,18258,08-11-2023
2636,5,5,Excelente,17957,07-08-2021
2637,1,2,Regular,17816,2023/09/12
2638,4,4,Excelente,7538071,01-29-2021
2639,4,4,Excelente,52144,2021-01-23
2640,2,2,Aceptable,17137,05/04/2021
2641,2,1,Regular,16926,17-01-2021
2642,2,2,Aceptable,17554,08-11-2023
2643,1,1,Deficiente,16879,19/10/2022
2644,2,2,Aceptable,8776080,2022/02/27
2645,1,2,Regular,52055,2021-02-10
2646,3,4,Muy bueno,17903,01-27-2023
2647,5,4,Excelente,16686,2022/11/10
2648,3,3,Muy bueno,18009,2022-03-19
2649,4,3,Muy bueno,17344,17-09-2022
2650,4,3,Muy bueno,52108,12-05-2021
2651,4,5,Excelente,17213,16-07-2021
2652,5,5,Excelente,5237129,07-08-2021
2653,2,3,Aceptable,52102,2021-12-22
2654,1,1,Deficiente,5241170,2023/02/14
2655,1,1,Deficiente,17382,31-08-2021
2656,5,5,Excelente,17831,18-01-2023
2657,1,1,Deficiente,18156,12/04/2021
2658,2,3,Aceptable,16728,11/08/2022
2659,1,1,Deficiente,16670,2023-11-04
2660,4,5,Excelente,18493,13-11-2021
2661,5,5,Excelente,17217,06/03/2023
2662,1,1,Deficiente,3568168,26-07-2022
2663,1,2,Regular,17173,2021/01/25
2664,2,3,Aceptable,5654053,01/05/2023
2665,1,1,Deficiente,16709,10-05-2021
2666,2,2,Aceptable,16737,21/11/2023
2667,3,4,Muy bueno,17309,01/06/2023
2668,3,3,Muy bueno,17347,2022/10/11
2669,4,3,Muy bueno,17596,24-11-2022
2670,3,4,Muy bueno,52054,04-01-2022
2671,5,4,Excelente,18429,26-05-2021
2672,4,4,Excelente,17924,10-12-2021
2673,4,3,Muy bueno,18395,26/05/2021
2674,1,1,Deficiente,4987160,01/08/2023
2675,1,1,Deficiente,18069,2021-01-29
2676,4,4,Excelente,18320,11-09-2023
2677,4,4,Excelente,17901,2022/06/13
2678,1,1,Deficiente,17965,29-04-2022
2679,5,5,Excelente,17065,21/04/2023
2680,3,2,Aceptable,17842,2022-11-05
2681,2,1,Regular,5207246,19/09/2021
2682,4,3,Muy bueno,17631,16/09/2023
2683,5,5,Excelente,18211,2023/05/25
2684,3,2,Aceptable,5241167,2023/07/09
2685,1,1,Deficiente,18493,16-12-2023
2686,2,1,Regular,16768,18/08/2021
2687,5,5,Excelente,8914013,06-18-2021
2688,3,3,Muy bueno,17029,12-11-2023
2689,3,3,Muy bueno,16839,04-20-2021
2690,5,5,Excelente,52139,05/11/2022
2691,2,3,Aceptable,5653967,2021/11/19
2692,1,2,Regular,18427,20-08-2023
2693,4,4,Excelente,17825,2022/03/17
2694,4,5,Excelente,7162223,02-06-2023
2695,5,5,Excelente,17682,2022-12-17
2696,3,3,Muy bueno,17293,10-11-2022
2697,4,3,Muy bueno,16876,2023/09/08
2698,3,2,Aceptable,17699,2022-12-08
2699,3,2,Aceptable,17627,23/06/2021
2700,5,4,Excelente,52232,2022/03/18
2701,4,3,Muy bueno,7613890,03-30-2021
2702,5,4,Excelente,4737844,2022-12-28
2703,5,5,Excelente,5174692,2022/04/11
2704,5,4,Excelente,18544,29-10-2021
2705,1,1,Deficiente,18467,03/01/2021
2706,4,5,Excelente,17836,2021-05-15
2707,4,3,Muy bueno,451531,16-07-2023
2708,3,3,Muy bueno,17813,2021-04-18
2709,5,5,Excelente,18002,2023/04/02
2710,2,1,Regular,17557,2023-03-02
2711,1,1,Deficiente,18307,24/03/2021
2712,3,4,Muy bueno,17037,2021-10-15
2713,4,3,Muy bueno,5241168,2021-03-29
2714,5,4,Excelente,18488,15/01/2021
2715,1,1,Deficiente,18070,02-27-2022
2716,1,1,Deficiente,461342,2021-12-22
2717,2,2,Aceptable,18412,31/08/2021
2718,4,4,Excelente,17812,2023-11-07
2719,3,3,Muy bueno,17175,2023/02/03
2720,4,3,Muy bueno,3611795,2022-08-14
