ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
"-884,00 MNT",2024/02/13,Preventivo,Regular,Regular,9290998,queja_usuario,Comentario sobre el mantenimiento 884
"-885,00 MNT",2024-03-12,Correctivo,Regular,Bueno,4963707,queja_usuario,Comentario sobre el mantenimiento 885
"-886,00 MNT",06/01/2024,Correctivo,Malo,Bueno,53117,queja_usuario,Comentario sobre el mantenimiento 886
"-887,00 MNT",29/11/2023,Correctivo,Bueno,Malo,4988053,queja_usuario,Comentario sobre el mantenimiento 887
"-888,00 MNT",2024/04/27,Emergencia,Malo,Malo,34933,preventivo,Comentario sobre el mantenimiento 888
"-889,00 MNT",2024-08-14,Correctivo,Regular,Bueno,9264113,queja_usuario,Comentario sobre el mantenimiento 889
"-890,00 MNT",2024-02-24,Correctivo,Bueno,Malo,5239111,queja_usuario,Comentario sobre el mantenimiento 890
"-891,00 MNT",02-17-2024,Preventivo,Bueno,Bueno,58632,preventivo,Comentario sobre el mantenimiento 891
"-892,00 MNT",2024-01-28,Preventivo,Malo,Malo,7927332,preventivo,Comentario sobre el mantenimiento 892
"-893,00 MNT",2024/04/10,Preventivo,Regular,Regular,33930,,Comentario sobre el mantenimiento 893
"-894,00 MNT",23-09-2024,Preventivo,Regular,Bueno,9510572,queja_usuario,Comentario sobre el mantenimiento 894
"-895,00 MNT",10/01/2024,Emergencia,Malo,Bueno,8804650,preventivo,Comentario sobre el mantenimiento 895
"-896,00 MNT",2024-07-31,Emergencia,Bueno,Bueno,5240847,preventivo,Comentario sobre el mantenimiento 896
"-897,00 MNT",2024-07-29,Correctivo,Bueno,Bueno,35087,queja_usuario,Comentario sobre el mantenimiento 897
"-898,00 MNT",2024/06/30,Emergencia,Regular,Regular,35191,queja_usuario,Comentario sobre el mantenimiento 898
"-899,00 MNT",16-08-2024,Preventivo,Regular,Regular,7107765,queja_usuario,Comentario sobre el mantenimiento 899
"-900,00 MNT",2024/07/20,Correctivo,Malo,Regular,451332,queja_usuario,Comentario sobre el mantenimiento 900
"-901,00 MNT",04-27-2024,Preventivo,Malo,Bueno,21514,preventivo,Comentario sobre el mantenimiento 901
"-902,00 MNT",18-05-2024,Correctivo,Bueno,Malo,7125676,preventivo,Comentario sobre el mantenimiento 902
"-903,00 MNT",11-07-2023,Emergencia,Regular,Regular,4749936,preventivo,Comentario sobre el mantenimiento 903
"-904,00 MNT",2024/01/01,Preventivo,Regular,Regular,33492,preventivo,Comentario sobre el mantenimiento 904
"-905,00 MNT",2024/09/28,Emergencia,Regular,Bueno,7862450,preventivo,Comentario sobre el mantenimiento 905
"-906,00 MNT",24/04/2024,Correctivo,Bueno,Bueno,35138,preventivo,Comentario sobre el mantenimiento 906
"-907,00 MNT",11-09-2024,Emergencia,Malo,Bueno,21686,queja_usuario,Comentario sobre el mantenimiento 907
"-908,00 MNT",08-25-2024,Preventivo,Regular,Regular,20690,queja_usuario,Comentario sobre el mantenimiento 908
"-909,00 MNT",06-10-2024,Preventivo,Bueno,Malo,9218670,preventivo,Comentario sobre el mantenimiento 909
"-910,00 MNT",2024/09/06,Preventivo,Regular,Malo,19419,preventivo,Comentario sobre el mantenimiento 910
"-911,00 MNT",01-20-2024,Correctivo,Regular,Bueno,5107844,queja_usuario,Comentario sobre el mantenimiento 911
"-912,00 MNT",03/08/2024,Emergencia,Regular,Bueno,5239109,queja_usuario,Comentario sobre el mantenimiento 912
"-913,00 MNT",2024-04-23,Emergencia,Regular,Malo,22183,preventivo,Comentario sobre el mantenimiento 913
"-914,00 MNT",11-16-2023,Preventivo,Regular,Regular,9178361,preventivo,Comentario sobre el mantenimiento 914
"-915,00 MNT",11-10-2023,Correctivo,Bueno,Malo,58058,queja_usuario,Comentario sobre el mantenimiento 915
"-916,00 MNT",2024-02-07,Correctivo,Malo,Regular,59236,queja_usuario,Comentario sobre el mantenimiento 916
"-917,00 MNT",31-12-2023,Correctivo,Malo,Regular,7847859,preventivo,Comentario sobre el mantenimiento 917
"-918,00 MNT",2024-01-14,Correctivo,Bueno,Regular,5658547,queja_usuario,Comentario sobre el mantenimiento 918
"-919,00 MNT",01-09-2024,Emergencia,Malo,Bueno,7896576,preventivo,Comentario sobre el mantenimiento 919
"-920,00 MNT",2024/08/12,Correctivo,Regular,Regular,7116364,preventivo,Comentario sobre el mantenimiento 920
"-921,00 MNT",12-18-2023,Emergencia,Bueno,Bueno,5107921,preventivo,Comentario sobre el mantenimiento 921
"-922,00 MNT",31/12/2023,Emergencia,Malo,Regular,32697,queja_usuario,Comentario sobre el mantenimiento 922
"-923,00 MNT",07-21-2024,Preventivo,Regular,Bueno,7889426,queja_usuario,Comentario sobre el mantenimiento 923
"-924,00 MNT",2023/12/14,Preventivo,Malo,Bueno,5219438,preventivo,Comentario sobre el mantenimiento 924
"-925,00 MNT",08/05/2024,Correctivo,Malo,Malo,25821,queja_usuario,Comentario sobre el mantenimiento 925
"-926,00 MNT",30/06/2024,Correctivo,Regular,Bueno,33664,preventivo,Comentario sobre el mantenimiento 926
"-927,00 MNT",11-17-2023,Correctivo,Regular,Malo,7928123,queja_usuario,Comentario sobre el mantenimiento 927
"-928,00 MNT",13-09-2024,Preventivo,Malo,Malo,32578,queja_usuario,Comentario sobre el mantenimiento 928
"-929,00 MNT",2024/01/21,Preventivo,Regular,Regular,5659024,queja_usuario,Comentario sobre el mantenimiento 929
"-930,00 MNT",2023-12-25,Correctivo,Bueno,Bueno,4795116,preventivo,Comentario sobre el mantenimiento 930
"-931,00 MNT",2023-12-26,Emergencia,Regular,Regular,21996,queja_usuario,Comentario sobre el mantenimiento 931
"-932,00 MNT",2024-04-12,Preventivo,Malo,Regular,21376,preventivo,Comentario sobre el mantenimiento 932
"-933,00 MNT",09-02-2024,Preventivo,Regular,Regular,4749814,preventivo,Comentario sobre el mantenimiento 933
"-934,00 MNT",2024/04/03,Correctivo,Bueno,Regular,9295428,preventivo,Comentario sobre el mantenimiento 934
"-935,00 MNT",28/06/2024,Correctivo,Regular,Malo,5658675,preventivo,Comentario sobre el mantenimiento 935
"-936,00 MNT",15/06/2024,Emergencia,Regular,Bueno,7128834,preventivo,Comentario sobre el mantenimiento 936
"-937,00 MNT",01-11-2024,Correctivo,Malo,Regular,33291,queja_usuario,Comentario sobre el mantenimiento 937
"-938,00 MNT",22/02/2024,Emergencia,Bueno,Malo,7404221,queja_usuario,Comentario sobre el mantenimiento 938
"-939,00 MNT",01-24-2024,Correctivo,Bueno,Bueno,59709,queja_usuario,Comentario sobre el mantenimiento 939
"-940,00 MNT",2024/10/12,Correctivo,Bueno,Regular,5250510,queja_usuario,Comentario sobre el mantenimiento 940
"-941,00 MNT",2024-03-28,Correctivo,Malo,Malo,21654,preventivo,Comentario sobre el mantenimiento 941
"-942,00 MNT",12-31-2023,Preventivo,Regular,Regular,3710943,queja_usuario,Comentario sobre el mantenimiento 942
"-943,00 MNT",2024-01-18,Correctivo,Malo,Regular,7527031,queja_usuario,Comentario sobre el mantenimiento 943
"-944,00 MNT",2024-04-24,Preventivo,Malo,Malo,7927307,preventivo,Comentario sobre el mantenimiento 944
"-945,00 MNT",03/02/2024,Correctivo,Regular,Bueno,3566723,queja_usuario,Comentario sobre el mantenimiento 945
"-946,00 MNT",11-02-2024,Preventivo,Bueno,Malo,7896543,preventivo,Comentario sobre el mantenimiento 946
"-947,00 MNT",07-23-2024,Emergencia,Malo,Malo,9177834,preventivo,Comentario sobre el mantenimiento 947
"-948,00 MNT",15-04-2024,Preventivo,Regular,Bueno,3573265,queja_usuario,Comentario sobre el mantenimiento 948
"-949,00 MNT",08-01-2024,Preventivo,Bueno,Bueno,5238975,queja_usuario,Comentario sobre el mantenimiento 949
"-950,00 MNT",26-04-2024,Emergencia,Bueno,Bueno,3531004,preventivo,Comentario sobre el mantenimiento 950
"-951,00 MNT",2024/04/22,Preventivo,Regular,Regular,20324,preventivo,Comentario sobre el mantenimiento 951
"-952,00 MNT",2024-09-20,Correctivo,Regular,Bueno,33067,queja_usuario,Comentario sobre el mantenimiento 952
"-953,00 MNT",31/01/2024,Emergencia,Bueno,Malo,59076,preventivo,Comentario sobre el mantenimiento 953
"-954,00 MNT",05/06/2024,Correctivo,Malo,Malo,22111,preventivo,Comentario sobre el mantenimiento 954
"-955,00 MNT",2024/01/18,Correctivo,Regular,Malo,58222,queja_usuario,Comentario sobre el mantenimiento 955
"-956,00 MNT",07-24-2024,Emergencia,Regular,Regular,8941976,queja_usuario,Comentario sobre el mantenimiento 956
"-957,00 MNT",2024/02/26,Correctivo,Bueno,Malo,60069,preventivo,Comentario sobre el mantenimiento 957
"-958,00 MNT",21-12-2023,Correctivo,Bueno,Bueno,5173864,preventivo,Comentario sobre el mantenimiento 958
"-959,00 MNT",2024-08-26,Correctivo,Bueno,Bueno,59758,preventivo,Comentario sobre el mantenimiento 959
"-960,00 MNT",05-25-2024,Emergencia,Malo,Malo,34057,preventivo,Comentario sobre el mantenimiento 960
"-961,00 MNT",11/10/2024,Correctivo,Malo,Malo,58221,preventivo,Comentario sobre el mantenimiento 961
"-962,00 MNT",2023/11/29,Correctivo,Regular,Bueno,19851,queja_usuario,Comentario sobre el mantenimiento 962
"-963,00 MNT",2023-10-30,Preventivo,Regular,Bueno,5659124,queja_usuario,Comentario sobre el mantenimiento 963
"-964,00 MNT",08/11/2023,Correctivo,Bueno,Regular,5658647,queja_usuario,Comentario sobre el mantenimiento 964
"-965,00 MNT",07-28-2024,Emergencia,Malo,Malo,4745671,queja_usuario,Comentario sobre el mantenimiento 965
"-966,00 MNT",07-09-2024,Correctivo,Bueno,Malo,9294729,preventivo,Comentario sobre el mantenimiento 966
"-967,00 MNT",24-03-2024,Emergencia,Regular,Bueno,8888605,queja_usuario,Comentario sobre el mantenimiento 967
"-968,00 MNT",12-12-2023,Correctivo,Bueno,Malo,3963498,queja_usuario,Comentario sobre el mantenimiento 968
"-969,00 MNT",2024/09/10,Preventivo,Malo,Malo,32945,preventivo,Comentario sobre el mantenimiento 969
"-970,00 MNT",2024/09/27,Emergencia,Malo,Malo,7794497,queja_usuario,Comentario sobre el mantenimiento 970
"-971,00 MNT",2024/03/16,Correctivo,Regular,Bueno,58723,queja_usuario,Comentario sobre el mantenimiento 971
"-972,00 MNT",27/04/2024,Emergencia,Bueno,Bueno,20527,preventivo,Comentario sobre el mantenimiento 972
"-973,00 MNT",15/09/2024,Emergencia,Regular,Regular,5659299,preventivo,Comentario sobre el mantenimiento 973
"-974,00 MNT",03-12-2024,Emergencia,Malo,Regular,20570,queja_usuario,Comentario sobre el mantenimiento 974
"-975,00 MNT",05/04/2024,Emergencia,Bueno,Bueno,8888460,queja_usuario,Comentario sobre el mantenimiento 975
"-976,00 MNT",2024-08-26,Emergencia,Malo,Bueno,59201,preventivo,Comentario sobre el mantenimiento 976
"-977,00 MNT",2024/06/01,Emergencia,Bueno,Malo,9277919,queja_usuario,Comentario sobre el mantenimiento 977
"-978,00 MNT",22-05-2024,Preventivo,Regular,Bueno,7841732,queja_usuario,Comentario sobre el mantenimiento 978
"-979,00 MNT",27-09-2024,Emergencia,Bueno,Regular,32554,preventivo,Comentario sobre el mantenimiento 979
"-980,00 MNT",30/01/2024,Correctivo,Bueno,Bueno,3581917,preventivo,Comentario sobre el mantenimiento 980
"-981,00 MNT",2024-06-19,Emergencia,Regular,Malo,20597,queja_usuario,Comentario sobre el mantenimiento 981
"-982,00 MNT",2024-05-16,Correctivo,Malo,Malo,59445,queja_usuario,Comentario sobre el mantenimiento 982
"-983,00 MNT",2024/02/16,Correctivo,Regular,Regular,3530242,queja_usuario,Comentario sobre el mantenimiento 983
"-984,00 MNT",12-27-2023,Preventivo,Bueno,Malo,25664,queja_usuario,Comentario sobre el mantenimiento 984
"-985,00 MNT",2024/02/23,Correctivo,Regular,Malo,24828,queja_usuario,Comentario sobre el mantenimiento 985
"-986,00 MNT",02-01-2024,Correctivo,Regular,Bueno,7853108,preventivo,Comentario sobre el mantenimiento 986
"-987,00 MNT",05/11/2023,Preventivo,Regular,Bueno,34826,queja_usuario,Comentario sobre el mantenimiento 987
"-988,00 MNT",30-06-2024,Correctivo,Regular,Malo,19203,preventivo,Comentario sobre el mantenimiento 988
"-989,00 MNT",03/02/2024,Emergencia,Malo,Bueno,9535017,queja_usuario,Comentario sobre el mantenimiento 989
"-990,00 MNT",12-18-2023,Preventivo,Regular,Regular,57932,queja_usuario,Comentario sobre el mantenimiento 990
"-991,00 MNT",2024/01/27,Emergencia,Malo,Malo,4749970,preventivo,Comentario sobre el mantenimiento 991
"-992,00 MNT",03-04-2024,Correctivo,Malo,Bueno,9177700,queja_usuario,Comentario sobre el mantenimiento 992
"-993,00 MNT",2024/03/21,Emergencia,Bueno,Regular,9534693,queja_usuario,Comentario sobre el mantenimiento 993
"-994,00 MNT",20-11-2023,Preventivo,Bueno,Bueno,3742505,queja_usuario,Comentario sobre el mantenimiento 994
"-995,00 MNT",2023/11/20,Correctivo,Malo,Bueno,7247854,queja_usuario,Comentario sobre el mantenimiento 995
"-996,00 MNT",2024/08/24,Emergencia,Regular,Malo,9435347,queja_usuario,Comentario sobre el mantenimiento 996
"-997,00 MNT",2024-01-29,Emergencia,Malo,Bueno,8888417,queja_usuario,Comentario sobre el mantenimiento 997
"-998,00 MNT",26-01-2024,Preventivo,Malo,Regular,20941,preventivo,Comentario sobre el mantenimiento 998
"-999,00 MNT",23/07/2024,Correctivo,Malo,Regular,32990,preventivo,Comentario sobre el mantenimiento 999
"-1000,00 MNT",07-03-2024,Emergencia,Regular,Malo,4731664,queja_usuario,Comentario sobre el mantenimiento 1000
"-1001,00 MNT",06/02/2024,Preventivo,Regular,Bueno,58216,preventivo,Comentario sobre el mantenimiento 1001
"-1002,00 MNT",2023-11-11,Preventivo,Bueno,Malo,4795154,queja_usuario,Comentario sobre el mantenimiento 1002
"-1003,00 MNT",12/05/2024,Correctivo,Regular,Malo,6878904,queja_usuario,Comentario sobre el mantenimiento 1003
"-1004,00 MNT",2023-11-11,Preventivo,Malo,Malo,19544,preventivo,Comentario sobre el mantenimiento 1004
"-1005,00 MNT",2024-05-25,Correctivo,Bueno,Regular,58272,queja_usuario,Comentario sobre el mantenimiento 1005
"-1006,00 MNT",2024-03-26,Correctivo,Malo,Bueno,19935,queja_usuario,Comentario sobre el mantenimiento 1006
"-1007,00 MNT",26/12/2023,Preventivo,Regular,Malo,58823,preventivo,Comentario sobre el mantenimiento 1007
"-1008,00 MNT",31-12-2023,Emergencia,Regular,Malo,34794,queja_usuario,Comentario sobre el mantenimiento 1008
"-1009,00 MNT",03-20-2024,Preventivo,Regular,Regular,5220931,queja_usuario,Comentario sobre el mantenimiento 1009
"-1010,00 MNT",17/03/2024,Preventivo,Bueno,Bueno,21628,preventivo,Comentario sobre el mantenimiento 1010
"-1011,00 MNT",07-08-2024,Correctivo,Bueno,Regular,8930906,queja_usuario,Comentario sobre el mantenimiento 1011
"-1012,00 MNT",2024/04/15,Emergencia,Regular,Regular,24718,queja_usuario,Comentario sobre el mantenimiento 1012
"-1013,00 MNT",2024-09-09,Preventivo,Malo,Bueno,59236,queja_usuario,Comentario sobre el mantenimiento 1013
"-1014,00 MNT",08/05/2024,Emergencia,Regular,Malo,3580281,queja_usuario,Comentario sobre el mantenimiento 1014
"-1015,00 MNT",05-16-2024,Emergencia,Bueno,Regular,9290369,preventivo,Comentario sobre el mantenimiento 1015
"-1016,00 MNT",2024/03/30,Preventivo,Bueno,Malo,22454,queja_usuario,Comentario sobre el mantenimiento 1016
"-1017,00 MNT",20-06-2024,Emergencia,Regular,Regular,24849,preventivo,Comentario sobre el mantenimiento 1017
"-1018,00 MNT",2024/09/30,Preventivo,Malo,Malo,20140,preventivo,Comentario sobre el mantenimiento 1018
"-1019,00 MNT",07-11-2024,Emergencia,Bueno,Malo,3576400,queja_usuario,Comentario sobre el mantenimiento 1019
"-1020,00 MNT",10-11-2024,Emergencia,Bueno,Malo,7002287,queja_usuario,Comentario sobre el mantenimiento 1020
"-1021,00 MNT",02-18-2024,Correctivo,Regular,Malo,5601926,queja_usuario,Comentario sobre el mantenimiento 1021
"-1022,00 MNT",04-09-2024,Preventivo,Malo,Regular,59588,queja_usuario,Comentario sobre el mantenimiento 1022
"-1023,00 MNT",09-02-2024,Emergencia,Regular,Regular,8805170,queja_usuario,Comentario sobre el mantenimiento 1023
"-1024,00 MNT",05-19-2024,Correctivo,Regular,Malo,8944180,preventivo,Comentario sobre el mantenimiento 1024
"-1025,00 MNT",2024-02-28,Preventivo,Regular,Bueno,3566874,preventivo,Comentario sobre el mantenimiento 1025
"-1026,00 MNT",11-22-2023,Preventivo,Bueno,Bueno,58812,preventivo,Comentario sobre el mantenimiento 1026
"-1027,00 MNT",2024-06-10,Emergencia,Malo,Malo,59090,queja_usuario,Comentario sobre el mantenimiento 1027
"-1028,00 MNT",2024-06-14,Emergencia,Bueno,Bueno,25590,queja_usuario,Comentario sobre el mantenimiento 1028
"-1029,00 MNT",2024/10/05,Preventivo,Regular,Regular,4749994,preventivo,Comentario sobre el mantenimiento 1029
"-1030,00 MNT",2024-03-01,Preventivo,Bueno,Bueno,32869,preventivo,Comentario sobre el mantenimiento 1030
"-1031,00 MNT",05-12-2024,Emergencia,Malo,Malo,58153,preventivo,Comentario sobre el mantenimiento 1031
"-1032,00 MNT",2024/04/08,Emergencia,Bueno,Bueno,32581,queja_usuario,Comentario sobre el mantenimiento 1032
"-1033,00 MNT",2024-03-11,Correctivo,Regular,Bueno,5068881,queja_usuario,Comentario sobre el mantenimiento 1033
"-1034,00 MNT",2024-03-26,Preventivo,Malo,Bueno,9167247,queja_usuario,Comentario sobre el mantenimiento 1034
"-1035,00 MNT",2023-10-27,Emergencia,Bueno,Bueno,21474,preventivo,Comentario sobre el mantenimiento 1035
"-1036,00 MNT",2024/08/25,Preventivo,Regular,Malo,4796519,queja_usuario,Comentario sobre el mantenimiento 1036
"-1037,00 MNT",2024-06-21,Preventivo,Regular,Malo,60169,queja_usuario,Comentario sobre el mantenimiento 1037
"-1038,00 MNT",11-07-2024,Emergencia,Malo,Bueno,5195545,preventivo,Comentario sobre el mantenimiento 1038
"-1039,00 MNT",05-11-2024,Preventivo,Regular,Regular,5893044,preventivo,Comentario sobre el mantenimiento 1039
"-1040,00 MNT",2024-03-11,Preventivo,Regular,Bueno,9495344,queja_usuario,Comentario sobre el mantenimiento 1040
"-1041,00 MNT",29-10-2023,Emergencia,Bueno,Malo,8800832,queja_usuario,Comentario sobre el mantenimiento 1041
"-1042,00 MNT",30-03-2024,Correctivo,Regular,Malo,34836,queja_usuario,Comentario sobre el mantenimiento 1042
"-1043,00 MNT",2023/11/21,Correctivo,Malo,Regular,20387,queja_usuario,Comentario sobre el mantenimiento 1043
"-1044,00 MNT",10/05/2024,Preventivo,Regular,Malo,53111,queja_usuario,Comentario sobre el mantenimiento 1044
"-1045,00 MNT",30-03-2024,Correctivo,Malo,Regular,3962974,queja_usuario,Comentario sobre el mantenimiento 1045
"-1046,00 MNT",20/07/2024,Correctivo,Regular,Malo,9181835,preventivo,Comentario sobre el mantenimiento 1046
"-1047,00 MNT",2024-06-10,Emergencia,Regular,Bueno,20412,queja_usuario,Comentario sobre el mantenimiento 1047
"-1048,00 MNT",2023/10/21,Emergencia,Malo,Regular,3569216,preventivo,Comentario sobre el mantenimiento 1048
"-1049,00 MNT",2024/07/26,Correctivo,Malo,Regular,8835588,preventivo,Comentario sobre el mantenimiento 1049
"-1050,00 MNT",13/07/2024,Correctivo,Regular,Malo,7135416,preventivo,Comentario sobre el mantenimiento 1050
"-1051,00 MNT",04-16-2024,Correctivo,Bueno,Bueno,58301,preventivo,Comentario sobre el mantenimiento 1051
"-1052,00 MNT",05-20-2024,Preventivo,Malo,Bueno,7212038,queja_usuario,Comentario sobre el mantenimiento 1052
"-1053,00 MNT",2024-07-17,Preventivo,Bueno,Malo,3962291,preventivo,Comentario sobre el mantenimiento 1053
"-1054,00 MNT",30/05/2024,Correctivo,Bueno,Bueno,9050586,preventivo,Comentario sobre el mantenimiento 1054
"-1055,00 MNT",01/06/2024,Correctivo,Bueno,Regular,7883907,preventivo,Comentario sobre el mantenimiento 1055
"-1056,00 MNT",10-01-2024,Emergencia,Regular,Malo,52806,queja_usuario,Comentario sobre el mantenimiento 1056
"-1057,00 MNT",11-09-2023,Emergencia,Regular,Regular,59544,queja_usuario,Comentario sobre el mantenimiento 1057
"-1058,00 MNT",05-18-2024,Correctivo,Malo,Regular,32832,preventivo,Comentario sobre el mantenimiento 1058
"-1059,00 MNT",09/11/2023,Correctivo,Bueno,Regular,58562,preventivo,Comentario sobre el mantenimiento 1059
"-1060,00 MNT",12-12-2023,Preventivo,Malo,Regular,21580,preventivo,Comentario sobre el mantenimiento 1060
"-1061,00 MNT",11-30-2023,Emergencia,Malo,Bueno,24720,preventivo,Comentario sobre el mantenimiento 1061
"-1062,00 MNT",02-05-2024,Preventivo,Bueno,Regular,5240840,queja_usuario,Comentario sobre el mantenimiento 1062
